policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_00347,CUS_06705,Utility - Liability,Liability,500,493.12,2023-02-12,2024-02-12,3,5
POL_00348,CUS_06984,Sport - All Perils,All Perils,400,303.42,2022-07-06,2023-07-06,1,6
POL_00349,CUS_02323,Sport - All Perils,All Perils,400,882.58,2021-07-24,2022-07-24,1,1
POL_00351,CUS_00012,Sedan - Liability,Liability,500,412.05,2018-12-28,2019-12-28,3,1
POL_00352,CUS_00053,Sport - All Perils,All Perils,700,857.77,2024-08-31,2025-08-31,none,4
POL_00354,CUS_04388,Sedan - All Perils,All Perils,700,325.51,2024-02-28,2025-02-27,1,4
POL_00355,CUS_06934,Sedan - Collision,Collision,400,693.23,2024-02-25,2025-02-24,1,7
POL_00356,CUS_06236,Sedan - Liability,Liability,500,334.33,2022-09-09,2023-09-09,1,8
POL_00357,CUS_03832,Sedan - All Perils,All Perils,400,619.63,2023-03-25,2024-03-24,none,1
POL_00358,CUS_00644,Sport - Collision,Collision,700,371.19,2018-10-15,2019-10-15,more than 4,1
POL_00360,CUS_02890,Utility - Collision,Collision,400,497.58,2020-08-10,2021-08-10,2,5
POL_00361,CUS_07067,Utility - Liability,Liability,400,620.02,2024-03-07,2025-03-07,4,2
POL_00362,CUS_00457,Sport - All Perils,All Perils,300,340.58,2021-07-06,2022-07-06,2,4
POL_00364,CUS_04638,Sedan - All Perils,All Perils,700,616.97,2019-02-23,2020-02-23,none,1
POL_00366,CUS_05785,Sedan - Liability,Liability,700,748.56,2022-03-11,2023-03-11,3,7
POL_00367,CUS_04589,Sport - All Perils,All Perils,500,312.28,2018-09-15,2019-09-15,2,3
POL_00370,CUS_03102,Sedan - All Perils,All Perils,500,1190.92,2024-05-28,2025-05-28,1,2
POL_00372,CUS_01723,Sport - Collision,Collision,700,525.09,2021-10-30,2022-10-30,4,7
POL_00373,CUS_05786,Sport - Collision,Collision,700,713.35,2023-04-09,2024-04-08,1,5
POL_00374,CUS_00410,Sport - Collision,Collision,300,486.86,2020-09-11,2021-09-11,none,8
POL_00375,CUS_01238,Sport - All Perils,All Perils,500,473.38,2020-07-30,2021-07-30,none,2
POL_00376,CUS_03626,Sedan - Collision,Collision,500,1120.94,2023-12-15,2024-12-14,none,1
POL_00379,CUS_05043,Sedan - Liability,Liability,300,1073.51,2023-06-28,2024-06-27,3,8
POL_00380,CUS_00720,Utility - Liability,Liability,500,1133.3,2022-06-25,2023-06-25,1,6
POL_00381,CUS_03138,Sport - All Perils,All Perils,300,579.36,2020-05-11,2021-05-11,none,2
POL_00382,CUS_00611,Sport - Liability,Liability,300,1336.69,2020-02-11,2021-02-10,none,7
POL_00383,CUS_06240,Sedan - All Perils,All Perils,400,621.78,2025-04-22,2026-04-22,none,1
POL_00384,CUS_06452,Utility - All Perils,All Perils,500,393.12,2020-06-29,2021-06-29,1,8
POL_00385,CUS_04936,Sedan - Collision,Collision,500,707.77,2024-01-23,2025-01-22,1,6
POL_00387,CUS_01905,Sedan - Liability,Liability,300,735.96,2021-07-24,2022-07-24,1,8
POL_00388,CUS_04200,Sport - All Perils,All Perils,300,701.05,2023-06-29,2024-06-28,1,6
POL_00389,CUS_03403,Sedan - All Perils,All Perils,700,638.51,2021-01-04,2022-01-04,2,5
POL_00390,CUS_04772,Sport - Collision,Collision,700,1328.98,2023-04-04,2024-04-03,2,5
POL_00392,CUS_00526,Utility - Collision,Collision,400,497.78,2021-07-29,2022-07-29,2,6
POL_00393,CUS_03545,Sport - Liability,Liability,700,4908.02,2018-12-26,2019-12-26,none,5
POL_00394,CUS_00930,Sport - Liability,Liability,400,300.95,2022-06-21,2023-06-21,3,6
POL_00395,CUS_05106,Sport - All Perils,All Perils,300,378.51,2021-08-08,2022-08-08,2,2
POL_00396,CUS_04640,Sport - All Perils,All Perils,700,646.58,2021-04-16,2022-04-16,2,2
POL_00397,CUS_01590,Sedan - Collision,Collision,500,647.37,2020-09-03,2021-09-03,3,4
POL_00398,CUS_04702,Sedan - All Perils,All Perils,400,626.04,2024-01-14,2025-01-13,none,2
POL_00399,CUS_05894,Sport - Collision,Collision,500,1202.38,2024-06-04,2025-06-04,1,3
POL_00400,CUS_02452,Sport - Liability,Liability,300,1452.33,2023-11-11,2024-11-10,1,5
POL_00402,CUS_00318,Sedan - Liability,Liability,500,659.64,2020-05-09,2021-05-09,1,7
POL_00404,CUS_03773,Utility - Collision,Collision,700,809.93,2019-08-29,2020-08-28,1,4
POL_00405,CUS_00167,Sport - All Perils,All Perils,300,792.91,2024-08-23,2025-08-23,4,3
POL_00406,CUS_00820,Sedan - Collision,Collision,700,1090.44,2023-08-04,2024-08-03,1,5
POL_00407,CUS_06384,Sedan - Collision,Collision,500,408.12,2021-09-29,2022-09-29,1,7
POL_00408,CUS_05783,Sport - All Perils,All Perils,400,1442.27,2023-06-18,2024-06-17,none,4
POL_00409,CUS_06422,Utility - Collision,Collision,500,361.76,2023-11-11,2024-11-10,2,2
POL_00410,CUS_04281,Utility - Collision,Collision,300,602.74,2019-01-28,2020-01-28,2,4
POL_00411,CUS_02121,Sport - All Perils,All Perils,300,266.27,2024-09-23,2025-09-23,1,5
POL_00412,CUS_04523,Sport - Collision,Collision,700,395.94,2018-10-11,2019-10-11,1,8
POL_00413,CUS_02572,Sedan - All Perils,All Perils,700,889.88,2024-04-10,2025-04-10,none,8
POL_00414,CUS_06298,Sedan - Liability,Liability,300,784.1,2019-04-07,2020-04-06,none,3
POL_00415,CUS_03381,Sedan - All Perils,All Perils,500,725.85,2021-05-19,2022-05-19,1,2
POL_00416,CUS_06052,Sport - Liability,Liability,300,708.53,2024-07-31,2025-07-31,3,6
POL_00418,CUS_04221,Utility - Liability,Liability,400,316.75,2024-05-09,2025-05-09,3,5
POL_00419,CUS_02995,Sedan - Liability,Liability,300,420.73,2023-07-10,2024-07-09,1,5
POL_00420,CUS_01049,Sport - Collision,Collision,300,747.93,2021-12-06,2022-12-06,4,6
POL_00422,CUS_06408,Sedan - Liability,Liability,300,217.74,2023-01-17,2024-01-17,none,8
POL_00423,CUS_03679,Sport - Collision,Collision,500,751.77,2019-09-08,2020-09-07,2,5
POL_00424,CUS_05969,Sport - All Perils,All Perils,700,445.05,2023-01-31,2024-01-31,none,6
POL_00425,CUS_05604,Sport - Liability,Liability,400,735.46,2019-12-24,2020-12-23,4,7
POL_00426,CUS_02758,Sport - All Perils,All Perils,300,488.76,2022-12-26,2023-12-26,1,8
POL_00427,CUS_02547,Sedan - Collision,Collision,500,470.74,2023-03-08,2024-03-07,1,3
POL_00428,CUS_06121,Sedan - All Perils,All Perils,500,1594.26,2023-09-15,2024-09-14,2,5
POL_00429,CUS_03678,Sedan - Collision,Collision,500,565.31,2022-02-07,2023-02-07,4,7
POL_00430,CUS_00291,Sport - All Perils,All Perils,400,605.06,2024-04-27,2025-04-27,2,4
POL_00432,CUS_01926,Utility - Liability,Liability,300,960.06,2024-08-22,2025-08-22,more than 4,5
POL_00433,CUS_00538,Sport - Liability,Liability,500,634.07,2018-12-29,2019-12-29,4,2
POL_00434,CUS_04724,Sport - Collision,Collision,400,970.07,2022-03-15,2023-03-15,1,7
POL_00436,CUS_03127,Sedan - Liability,Liability,300,2030.73,2019-04-17,2020-04-16,none,3
POL_00437,CUS_03504,Sport - Liability,Liability,700,834.08,2021-02-14,2022-02-14,3,1
POL_00438,CUS_01896,Sedan - Liability,Liability,300,1822.13,2019-08-18,2020-08-17,more than 4,7
POL_00440,CUS_04167,Sedan - Liability,Liability,500,804.32,2019-09-05,2020-09-04,none,3
POL_00441,CUS_03280,Sport - Liability,Liability,700,394.04,2022-05-03,2023-05-03,2,4
POL_00442,CUS_01259,Sedan - All Perils,All Perils,400,376.44,2022-05-27,2023-05-27,1,1
POL_00443,CUS_04316,Sedan - All Perils,All Perils,500,768.83,2021-03-18,2022-03-18,none,5
POL_00444,CUS_03975,Sedan - Collision,Collision,500,848.31,2023-11-16,2024-11-15,2,7
POL_00445,CUS_05835,Sport - Liability,Liability,500,307.31,2023-02-21,2024-02-21,3,5
POL_00446,CUS_04192,Utility - All Perils,All Perils,700,638.59,2024-09-10,2025-09-10,1,4
POL_00447,CUS_02522,Sport - Liability,Liability,500,645.17,2023-11-29,2024-11-28,2,4
POL_00448,CUS_07100,Utility - Collision,Collision,400,460.81,2021-09-02,2022-09-02,2,2
POL_00449,CUS_05381,Utility - Collision,Collision,300,840.45,2019-03-18,2020-03-17,4,2
POL_00450,CUS_07117,Utility - All Perils,All Perils,700,703.32,2023-10-20,2024-10-19,1,2
POL_00451,CUS_06872,Utility - All Perils,All Perils,400,298.63,2020-09-20,2021-09-20,3,4
POL_00454,CUS_01870,Sedan - Liability,Liability,400,1492.72,2023-04-02,2024-04-01,none,8
POL_00455,CUS_06086,Sport - Collision,Collision,300,860.63,2024-12-01,2025-12-01,1,4
POL_00456,CUS_03151,Sedan - All Perils,All Perils,300,392.37,2021-09-07,2022-09-07,1,2
POL_00458,CUS_06261,Utility - Collision,Collision,300,1291.44,2019-01-30,2020-01-30,none,2
POL_00462,CUS_02093,Utility - Collision,Collision,400,934.54,2024-01-26,2025-01-25,none,7
POL_00463,CUS_03032,Sedan - All Perils,All Perils,700,374.01,2024-04-09,2025-04-09,none,8
POL_00464,CUS_01893,Utility - All Perils,All Perils,400,501.85,2018-08-31,2019-08-31,3,4
POL_00467,CUS_00636,Utility - Collision,Collision,400,418.47,2025-04-21,2026-04-21,more than 4,2
POL_00468,CUS_03129,Sport - Collision,Collision,400,776.95,2024-07-10,2025-07-10,3,4
POL_00469,CUS_00024,Utility - Collision,Collision,500,511.93,2024-05-01,2025-05-01,2,8
POL_00470,CUS_04395,Sport - Collision,Collision,400,556.79,2024-03-09,2025-03-09,more than 4,6
POL_00472,CUS_03055,Sedan - All Perils,All Perils,400,525.37,2024-12-29,2025-12-29,none,2
POL_00473,CUS_02823,Sedan - All Perils,All Perils,400,1216.91,2018-10-29,2019-10-29,none,6
POL_00474,CUS_05824,Sport - All Perils,All Perils,400,355.89,2023-04-04,2024-04-03,3,7
POL_00475,CUS_04884,Sport - Liability,Liability,300,467.11,2019-03-13,2020-03-12,3,4
POL_00476,CUS_00982,Sport - Liability,Liability,400,758.75,2022-05-23,2023-05-23,3,1
POL_00478,CUS_01512,Sedan - All Perils,All Perils,700,388.64,2020-04-20,2021-04-20,none,4
POL_00480,CUS_02448,Sport - All Perils,All Perils,400,1114.46,2018-10-26,2019-10-26,2,6
POL_00482,CUS_07165,Sport - Liability,Liability,300,606.24,2020-12-19,2021-12-19,2,4
POL_00483,CUS_04267,Utility - Liability,Liability,500,673.54,2019-05-26,2020-05-25,none,6
POL_00484,CUS_06672,Sport - All Perils,All Perils,300,453.96,2024-03-21,2025-03-21,2,5
POL_00486,CUS_06208,Utility - All Perils,All Perils,300,490.72,2020-07-01,2021-07-01,1,8
POL_00488,CUS_03024,Sport - Liability,Liability,400,510.44,2021-09-03,2022-09-03,3,7
POL_00491,CUS_06054,Sport - Liability,Liability,500,774.68,2019-02-01,2020-02-01,none,5
POL_00492,CUS_07116,Sport - All Perils,All Perils,500,667.46,2024-08-23,2025-08-23,none,2
POL_00493,CUS_01788,Sport - Liability,Liability,400,1257.85,2018-12-03,2019-12-03,more than 4,8
POL_00495,CUS_05939,Sedan - Liability,Liability,400,1063.12,2024-04-14,2025-04-14,2,8
POL_00497,CUS_06166,Sport - Collision,Collision,500,611.49,2019-07-15,2020-07-14,none,5
POL_00498,CUS_05344,Utility - Collision,Collision,300,303.85,2024-01-21,2025-01-20,1,6
POL_00499,CUS_05439,Sedan - Liability,Liability,500,242.03,2021-07-04,2022-07-04,1,1
POL_00500,CUS_01967,Sport - All Perils,All Perils,700,666.42,2024-08-20,2025-08-20,3,4
POL_00501,CUS_04112,Utility - All Perils,All Perils,700,359.28,2024-05-01,2025-05-01,none,2
POL_00502,CUS_02848,Sedan - Collision,Collision,400,877.16,2024-11-01,2025-11-01,1,4
POL_00504,CUS_04255,Utility - All Perils,All Perils,300,811.5,2025-02-20,2026-02-20,4,6
POL_00505,CUS_06641,Sedan - All Perils,All Perils,400,2331.69,2023-11-24,2024-11-23,2,7
POL_00506,CUS_07128,Sport - Collision,Collision,400,782.42,2023-07-07,2024-07-06,2,2
POL_00508,CUS_02291,Utility - All Perils,All Perils,700,452.77,2018-10-28,2019-10-28,3,1
POL_00509,CUS_00692,Sedan - All Perils,All Perils,700,703.43,2024-08-19,2025-08-19,4,6
POL_00510,CUS_03543,Sport - Liability,Liability,500,1083.87,2018-08-25,2019-08-25,2,3
POL_00511,CUS_00023,Sedan - All Perils,All Perils,500,296.04,2024-08-19,2025-08-19,1,2
POL_00512,CUS_05065,Sedan - Collision,Collision,400,730.81,2023-03-13,2024-03-12,none,7
POL_00513,CUS_01621,Utility - All Perils,All Perils,400,1083.91,2020-05-24,2021-05-24,none,3
POL_00514,CUS_05266,Utility - All Perils,All Perils,500,528.43,2022-10-23,2023-10-23,none,3
POL_00516,CUS_05652,Sedan - Collision,Collision,400,762.7,2024-04-02,2025-04-02,none,8
POL_00517,CUS_01773,Utility - All Perils,All Perils,300,547.17,2021-08-05,2022-08-05,1,6
POL_00518,CUS_04024,Utility - All Perils,All Perils,700,956.16,2024-04-20,2025-04-20,1,3
POL_00519,CUS_00834,Sedan - Collision,Collision,300,633.61,2022-09-22,2023-09-22,2,5
POL_00520,CUS_07197,Sport - Liability,Liability,400,1283.15,2023-05-24,2024-05-23,none,3
POL_00521,CUS_00031,Sedan - All Perils,All Perils,400,395.27,2018-09-02,2019-09-02,1,2
POL_00522,CUS_04219,Sport - All Perils,All Perils,500,423.72,2022-05-04,2023-05-04,none,5
POL_00524,CUS_03029,Utility - Collision,Collision,400,371.74,2021-06-15,2022-06-15,4,2
POL_00525,CUS_02655,Sport - All Perils,All Perils,500,526.42,2020-03-12,2021-03-12,none,4
POL_00526,CUS_02256,Sedan - Collision,Collision,700,506.1,2023-09-29,2024-09-28,none,6
POL_00527,CUS_01526,Sport - Collision,Collision,500,686.79,2019-09-05,2020-09-04,3,5
POL_00528,CUS_02678,Sedan - All Perils,All Perils,500,354.53,2018-08-18,2019-08-18,none,7
POL_00529,CUS_03869,Sedan - Liability,Liability,300,202.5,2025-03-26,2026-03-26,1,4
POL_00530,CUS_01558,Sport - All Perils,All Perils,500,775.74,2024-07-29,2025-07-29,none,6
POL_00531,CUS_03542,Utility - Liability,Liability,300,349.6,2022-02-14,2023-02-14,2,3
POL_00532,CUS_07198,Utility - All Perils,All Perils,700,572.09,2019-04-28,2020-04-27,2,5
POL_00534,CUS_02966,Sedan - Liability,Liability,500,741.26,2021-01-06,2022-01-06,1,2
POL_00535,CUS_03395,Sedan - Liability,Liability,300,365.6,2022-03-21,2023-03-21,3,5
POL_00537,CUS_01232,Sedan - Collision,Collision,700,470.6,2023-01-20,2024-01-20,2,1
POL_00538,CUS_06641,Sedan - All Perils,All Perils,500,683.54,2019-09-29,2020-09-28,none,8
POL_00539,CUS_02705,Sport - All Perils,All Perils,500,329.18,2024-02-08,2025-02-07,1,6
POL_00540,CUS_06984,Sedan - Liability,Liability,300,982.96,2024-06-16,2025-06-16,1,1
POL_00541,CUS_01132,Sport - All Perils,All Perils,300,520.25,2022-05-05,2023-05-05,3,7
POL_00542,CUS_02985,Utility - All Perils,All Perils,500,985.7,2024-12-10,2025-12-10,more than 4,3
POL_00543,CUS_00040,Sedan - All Perils,All Perils,700,614.61,2022-03-14,2023-03-14,1,1
POL_00544,CUS_02273,Sport - Liability,Liability,400,529.92,2018-12-03,2019-12-03,2,2
POL_00545,CUS_02252,Sedan - Collision,Collision,400,929.06,2022-11-30,2023-11-30,2,1
POL_00546,CUS_04593,Sport - Collision,Collision,300,564.68,2024-10-26,2025-10-26,none,8
POL_00548,CUS_01247,Sedan - Liability,Liability,500,5000.07,2019-04-17,2020-04-16,2,2
POL_00550,CUS_04746,Utility - Liability,Liability,300,753.09,2021-04-10,2022-04-10,3,6
POL_00551,CUS_04966,Sport - Liability,Liability,400,660.21,2021-10-20,2022-10-20,3,5
POL_00552,CUS_01002,Sport - Collision,Collision,400,693.25,2024-10-12,2025-10-12,none,5
POL_00553,CUS_05440,Sport - Collision,Collision,400,318.12,2023-05-30,2024-05-29,none,6
POL_00554,CUS_00168,Sport - Liability,Liability,500,507.31,2023-11-09,2024-11-08,none,7
POL_00556,CUS_06306,Utility - All Perils,All Perils,700,1473.51,2020-01-15,2021-01-14,none,2
POL_00557,CUS_02186,Sport - All Perils,All Perils,300,636.83,2021-12-19,2022-12-19,3,3
POL_00558,CUS_02197,Sport - Liability,Liability,300,782.34,2022-12-03,2023-12-03,3,3
POL_00559,CUS_04181,Sedan - Collision,Collision,300,304.23,2024-10-25,2025-10-25,2,4
POL_00560,CUS_06638,Utility - Collision,Collision,400,867.9,2024-01-15,2025-01-14,more than 4,5
POL_00561,CUS_06917,Sport - Collision,Collision,400,466.4,2020-07-13,2021-07-13,none,8
POL_00562,CUS_01263,Utility - All Perils,All Perils,700,817.22,2019-07-13,2020-07-12,2,2
POL_00563,CUS_05193,Sport - Liability,Liability,400,475.57,2021-11-14,2022-11-14,4,1
POL_00564,CUS_01109,Sport - All Perils,All Perils,400,496.57,2019-09-17,2020-09-16,none,7
POL_00566,CUS_00534,Sedan - Liability,Liability,500,579.31,2024-07-06,2025-07-06,3,2
POL_00567,CUS_02251,Sedan - Collision,Collision,500,659.43,2021-12-01,2022-12-01,4,8
POL_00568,CUS_02463,Utility - All Perils,All Perils,300,329.05,2022-03-22,2023-03-22,none,7
POL_00569,CUS_01717,Sport - Liability,Liability,400,633.66,2020-04-08,2021-04-08,1,5
POL_00570,CUS_04573,Sport - Liability,Liability,500,466.06,2018-08-26,2019-08-26,1,5
POL_00571,CUS_03963,Utility - Liability,Liability,300,388.17,2024-10-21,2025-10-21,3,5
POL_00572,CUS_02769,Sedan - Liability,Liability,400,339.16,2024-07-21,2025-07-21,2,3
POL_00573,CUS_01420,Utility - Liability,Liability,400,1139.01,2023-12-15,2024-12-14,none,1
POL_00574,CUS_05471,Utility - All Perils,All Perils,300,449.6,2021-11-20,2022-11-20,none,8
POL_00575,CUS_04786,Utility - All Perils,All Perils,300,643.19,2023-11-04,2024-11-03,none,3
POL_00576,CUS_03973,Utility - Collision,Collision,500,585.11,2022-04-17,2023-04-17,3,2
POL_00577,CUS_04678,Sport - Liability,Liability,300,885.54,2024-12-07,2025-12-07,2,8
POL_00578,CUS_04173,Sedan - All Perils,All Perils,300,1457.26,2021-09-30,2022-09-30,2,2
POL_00579,CUS_05972,Sport - All Perils,All Perils,700,1701.2,2023-08-05,2024-08-04,2,2
POL_00580,CUS_02591,Sedan - All Perils,All Perils,400,293.36,2020-10-28,2021-10-28,3,4
POL_00581,CUS_04501,Utility - All Perils,All Perils,700,940.4,2021-06-11,2022-06-11,1,4
POL_00582,CUS_04377,Utility - Liability,Liability,700,209.41,2024-03-29,2025-03-29,2,6
POL_00583,CUS_02534,Sport - Collision,Collision,500,1209.66,2019-11-06,2020-11-05,none,8
POL_00584,CUS_03100,Sport - Collision,Collision,400,634.81,2019-09-26,2020-09-25,3,1
POL_00585,CUS_02325,Sport - All Perils,All Perils,400,518.43,2019-04-12,2020-04-11,more than 4,7
POL_00587,CUS_00318,Sport - All Perils,All Perils,400,769.14,2024-11-14,2025-11-14,2,3
POL_00589,CUS_00677,Sedan - Liability,Liability,500,522.27,2018-10-10,2019-10-10,3,8
POL_00590,CUS_04275,Sport - Collision,Collision,500,409.07,2022-01-08,2023-01-08,none,8
POL_00591,CUS_02581,Utility - Collision,Collision,300,898.71,2024-11-08,2025-11-08,1,1
POL_00592,CUS_00441,Utility - Collision,Collision,300,1036.79,2019-02-23,2020-02-23,2,1
POL_00593,CUS_05602,Sedan - Collision,Collision,400,1460.76,2020-07-02,2021-07-02,none,1
POL_00594,CUS_00425,Utility - Collision,Collision,400,613.34,2024-11-03,2025-11-03,2,4
POL_00596,CUS_02448,Sedan - All Perils,All Perils,500,893.06,2020-08-31,2021-08-31,2,7
POL_00597,CUS_06243,Utility - All Perils,All Perils,500,364.9,2025-03-16,2026-03-16,3,3
POL_00598,CUS_06990,Sedan - Liability,Liability,300,949.19,2020-07-15,2021-07-15,1,1
POL_00599,CUS_06533,Sport - All Perils,All Perils,500,1299.2,2020-12-07,2021-12-07,none,1
POL_00600,CUS_06697,Sport - Collision,Collision,500,974.14,2020-03-30,2021-03-30,2,5
POL_00602,CUS_07128,Utility - Liability,Liability,400,693.93,2021-05-29,2022-05-29,2,8
POL_00603,CUS_00548,Sport - Collision,Collision,700,598.86,2024-01-12,2025-01-11,3,8
POL_00605,CUS_05819,Sedan - Liability,Liability,300,756.13,2019-08-25,2020-08-24,2,2
POL_00606,CUS_01316,Sedan - All Perils,All Perils,500,546.11,2019-06-14,2020-06-13,3,1
POL_00607,CUS_02092,Utility - Liability,Liability,500,1038.77,2019-04-02,2020-04-01,1,8
POL_00608,CUS_05380,Sedan - Liability,Liability,700,394.44,2024-03-05,2025-03-05,2,1
POL_00609,CUS_04540,Utility - All Perils,All Perils,300,399.69,2021-02-01,2022-02-01,3,4
POL_00610,CUS_02550,Sedan - Collision,Collision,300,537.38,2021-09-08,2022-09-08,none,5
POL_00612,CUS_04068,Utility - All Perils,All Perils,500,336.93,2019-04-14,2020-04-13,more than 4,7
POL_00614,CUS_01406,Sport - Collision,Collision,300,585.43,2021-12-09,2022-12-09,none,3
POL_00615,CUS_06544,Sedan - Collision,Collision,500,629.81,2021-07-07,2022-07-07,1,2
POL_00616,CUS_03891,Utility - Liability,Liability,300,1515.1,2025-03-24,2026-03-24,3,5
POL_00617,CUS_05894,Sport - Collision,Collision,700,703.43,2023-04-14,2024-04-13,2,7
POL_00618,CUS_01554,Utility - Collision,Collision,300,863.08,2021-05-15,2022-05-15,none,4
POL_00619,CUS_02321,Sport - Collision,Collision,400,372.39,2020-12-08,2021-12-08,2,8
POL_00620,CUS_02812,Utility - All Perils,All Perils,500,1092.09,2022-10-17,2023-10-17,none,2
POL_00621,CUS_05119,Utility - Collision,Collision,300,663.76,2024-07-06,2025-07-06,none,8
POL_00622,CUS_04010,Sport - All Perils,All Perils,400,990.31,2019-03-25,2020-03-24,none,2
POL_00624,CUS_03888,Utility - All Perils,All Perils,700,833.25,2023-02-19,2024-02-19,1,8
POL_00625,CUS_07187,Sedan - All Perils,All Perils,400,293.16,2024-04-09,2025-04-09,1,7
POL_00626,CUS_01137,Utility - Liability,Liability,700,1042.64,2022-02-14,2023-02-14,2,8
POL_00627,CUS_06016,Sedan - Liability,Liability,400,993.28,2024-12-09,2025-12-09,1,5
POL_00628,CUS_02346,Sport - Liability,Liability,300,841.45,2022-12-21,2023-12-21,none,8
POL_00629,CUS_01030,Sport - Collision,Collision,400,1097.38,2023-08-09,2024-08-08,1,5
POL_00630,CUS_04739,Sport - Collision,Collision,700,752.15,2020-06-14,2021-06-14,1,3
POL_00631,CUS_03673,Utility - Liability,Liability,500,330.3,2025-02-25,2026-02-25,1,2
POL_00632,CUS_05774,Sedan - Collision,Collision,300,1191.92,2024-03-17,2025-03-17,2,6
POL_00634,CUS_00874,Utility - All Perils,All Perils,700,402.87,2020-06-22,2021-06-22,more than 4,4
POL_00636,CUS_06945,Sport - Collision,Collision,500,578.74,2023-07-23,2024-07-22,none,7
POL_00637,CUS_04475,Sport - Liability,Liability,700,339.58,2019-12-16,2020-12-15,none,5
POL_00638,CUS_06713,Utility - Liability,Liability,300,1575.63,2023-07-16,2024-07-15,4,7
POL_00639,CUS_01435,Sport - Liability,Liability,400,1036.64,2024-11-03,2025-11-03,none,5
