claim_id,policy_id,customer_id,vehicle_id,agent_id,accident_datetime,claim_datetime,fault,accident_area,accident_description,accident_latitude,accident_longitude,police_report_filed,witness_present,number_of_supplements,claimed_amount_eur,repair_workshop
CLM_00151,POL_09251,CUS_05441,VEH_08017,AGT_00115,2025-03-27 04:17:00,2025-04-17 14:17:00,Policy Holder,Rural,hit and run,37.235538,1.558789,No,Yes,5,1709.03,Reparaciones Reyes - Murcia
CLM_00152,POL_08730,CUS_03792,VEH_06260,AGT_00070,2024-08-21 04:54:00,2024-09-05 06:54:00,Policy Holder,Suburban,frontal collision,41.441498,3.285026,Unknown,No,6,2272.23,Reparaciones Morales - Málaga
CLM_00153,POL_07125,CUS_03153,VEH_06714,AGT_00017,2024-10-24 10:02:00,2024-12-01 02:02:00,Policy Holder,Urban,side impact,41.710497,-6.283002,No,Yes,1,543.28,Carrocerías Moreno - Granada
CLM_00154,POL_01266,CUS_01593,VEH_05266,AGT_00073,2023-04-25 23:39:00,2023-06-01 22:39:00,Policy Holder,Urban,parking damage,36.615698,-0.453349,No,Yes,7,968.88,Chapa y Pintura Hernández - Gijón
CLM_00155,POL_04072,CUS_02217,VEH_06797,AGT_00039,2022-10-02 23:27:00,2022-10-30 04:27:00,Third Party,Urban,vandalism,38.915603,-7.925304,No,No,4,226.3,Chapa y Pintura Rodríguez - Hospitalet
CLM_00156,POL_03192,CUS_04404,VEH_08669,AGT_00169,2025-01-17 14:57:00,2025-01-24 10:57:00,Policy Holder,Suburban,hit and run,41.919411,-6.351381,Yes,No,7,7440.29,Auto Moreno - Sevilla
CLM_00157,POL_00961,CUS_02194,VEH_03991,AGT_00135,2022-04-18 15:33:00,2022-05-12 22:33:00,Third Party,Urban,falling object,40.270867,0.858647,Yes,No,5,1633.04,Garage Ortiz - Vitoria
CLM_00158,POL_09346,CUS_02707,VEH_06420,AGT_00147,2022-04-08 23:05:00,2022-04-12 08:05:00,Third Party,Suburban,weather-related,39.236398,1.91904,No,Yes,2,3761.1,Auto Rubio - Gijón
CLM_00159,POL_06915,CUS_05025,VEH_06459,AGT_00122,2025-07-28 22:16:00,2025-09-05 15:16:00,Third Party,Rural,rear-end collision,36.679385,3.226385,Yes,No,2,382.5,Garage Domínguez - Granada
CLM_00160,POL_07948,CUS_05808,VEH_06898,AGT_00081,2025-04-03 14:30:00,2025-04-29 10:30:00,Third Party,Rural,weather-related,41.102687,-3.519534,No,No,6,1277.93,Garage Castillo - Córdoba
CLM_00161,POL_01545,CUS_01498,VEH_01380,AGT_00077,2025-05-09 07:12:00,2025-05-28 23:12:00,Policy Holder,Suburban,pedestrian involved,41.098948,3.250624,No,Unknown,1,4120.96,Taller Castillo - Zaragoza
CLM_00162,POL_09102,CUS_01143,VEH_07745,AGT_00153,2024-12-12 06:40:00,2025-01-09 07:40:00,Third Party,Suburban,bicycle involved,39.880217,-5.511757,No,Yes,0,416.65,Chapa y Pintura Díaz - Zaragoza
CLM_00163,POL_03349,CUS_02471,VEH_05546,AGT_00160,2025-09-19 09:14:00,2025-10-15 05:14:00,Policy Holder,Urban,vandalism,38.568614,-1.172125,No,No,1,534.38,Taller Navarro - Murcia
CLM_00164,POL_09276,CUS_02092,VEH_07396,AGT_00146,2023-08-15 17:38:00,2023-08-27 19:38:00,Policy Holder,Suburban,pothole damage,41.428607,2.058659,Yes,No,4,1301.44,Mecánica Hernández - Hospitalet
CLM_00165,POL_09326,CUS_04742,VEH_02653,AGT_00142,2024-11-23 06:19:00,2024-12-01 17:19:00,Policy Holder,Highway,hit and run,36.129144,-5.808077,Yes,No,1,716.12,Garage Hernández - Murcia
CLM_00166,POL_09360,CUS_04993,VEH_06549,AGT_00052,2025-01-03 12:24:00,2025-01-10 10:24:00,Third Party,Suburban,rear-end collision,41.865887,-8.515736,Unknown,Yes,3,565.64,Taller Hernández - Barcelona
CLM_00167,POL_08300,CUS_01175,VEH_04155,AGT_00057,2024-04-24 13:06:00,2024-05-05 01:06:00,Policy Holder,Urban,theft attempt,39.89101,-4.477675,Yes,No,0,463.28,Auto Castro - Madrid
CLM_00168,POL_00116,CUS_00714,VEH_00277,AGT_00158,2025-08-20 08:12:00,2025-09-14 21:12:00,Third Party,Parking,animal collision,43.383343,-5.121233,No,Yes,0,2753.53,Carrocerías Morales - Alicante
CLM_00169,POL_00127,CUS_06906,VEH_05624,AGT_00162,2024-05-30 09:18:00,2024-06-10 18:18:00,Policy Holder,Urban,flooding damage,39.389072,-3.160633,No,No,0,286.35,Auto Ramos - Zaragoza
CLM_00170,POL_00813,CUS_01319,VEH_00996,AGT_00032,2023-11-10 22:36:00,2023-12-08 16:36:00,Third Party,Urban,side impact,41.537626,-5.449094,Yes,Unknown,5,1696.43,Reparaciones Ramírez - Valladolid
CLM_00173,POL_05294,CUS_01730,VEH_07464,AGT_00065,2022-04-05 23:57:00,2022-05-06 09:57:00,Third Party,Suburban,hit and run,40.222218,-1.384382,Yes,No,2,2210.59,Chapa y Pintura Díaz - Zaragoza
CLM_00174,POL_01179,CUS_01030,VEH_07963,AGT_00174,2022-03-09 06:10:00,2022-03-22 12:10:00,Policy Holder,Suburban,pedestrian involved,37.186207,-8.330294,Yes,No,5,267.89,Auto Gómez - Bilbao
CLM_00176,POL_02011,CUS_05286,VEH_00436,AGT_00040,2024-09-25 03:36:00,2024-09-28 17:36:00,Third Party,Highway,hit and run,42.001191,1.097861,Yes,Yes,1,605.03,Garage García - Murcia
CLM_00177,POL_08392,CUS_05805,VEH_05843,AGT_00174,2022-04-22 04:28:00,2022-05-03 09:28:00,Third Party,Urban,bicycle involved,41.951148,-0.357088,Yes,No,0,348.95,Chapa y Pintura Torres - Sevilla
CLM_00179,POL_08397,CUS_07165,VEH_01239,AGT_00072,2024-10-04 03:27:00,2024-10-04 13:27:00,Policy Holder,Suburban,rollover,41.100474,-3.387893,Yes,No,6,24009.33,Auto Domínguez - Bilbao
CLM_00180,POL_08529,CUS_04308,VEH_06359,AGT_00075,2023-12-15 01:22:00,2023-12-26 00:22:00,Policy Holder,Parking,hit and run,43.004778,3.064816,Yes,No,2,1117.39,Taller Morales - Vigo
CLM_00181,POL_02582,CUS_00420,VEH_00461,AGT_00169,2023-12-05 05:00:00,2023-12-27 07:00:00,Policy Holder,Parking,flooding damage,40.666046,-6.977219,Yes,Yes,4,6466.58,Reparaciones Castillo - Valencia
CLM_00182,POL_04596,CUS_03733,VEH_08680,AGT_00082,2024-05-10 10:53:00,2024-06-14 14:53:00,Third Party,Urban,side impact,42.689207,-4.903479,No,Yes,1,2548.5,Carrocerías Castillo - Valencia
CLM_00183,POL_06639,CUS_05243,VEH_06913,AGT_00153,2022-12-03 07:45:00,2022-12-19 18:45:00,Policy Holder,Urban,hit and run,38.372253,-7.059817,No,Yes,6,4546.97,Auto Ruiz - Las Palmas
CLM_00184,POL_07303,CUS_05422,VEH_00765,AGT_00006,2024-01-04 04:02:00,2024-01-11 08:02:00,Policy Holder,Urban,pedestrian involved,37.903916,-4.400896,No,No,0,1878.37,Reparaciones Suárez - Elche
CLM_00185,POL_04215,CUS_05091,VEH_04698,AGT_00033,2023-03-12 14:10:00,2023-04-23 01:10:00,Policy Holder,Parking,mechanical failure,36.210684,-5.822615,No,No,5,937.12,Garage Ramírez - Coruña
CLM_00186,POL_08307,CUS_03399,VEH_00080,AGT_00078,2023-05-26 04:54:00,2023-07-03 00:54:00,Third Party,Urban,multi-vehicle pileup,42.873266,-1.526355,No,No,3,735.56,Auto González - Gijón
CLM_00188,POL_03468,CUS_06945,VEH_05728,AGT_00124,2022-06-23 07:24:00,2022-07-30 19:24:00,Policy Holder,Urban,pedestrian involved,39.844093,-2.14808,No,Unknown,1,7477.05,Reparaciones González - Alicante
CLM_00189,POL_08441,CUS_00790,VEH_04674,AGT_00126,2022-03-03 01:09:00,2022-03-08 13:09:00,Policy Holder,Highway,multi-vehicle pileup,38.889967,-3.035894,Yes,Unknown,5,1368.56,Taller Ramírez - Valencia
CLM_00190,POL_07621,CUS_06299,VEH_07108,AGT_00179,2024-03-19 00:25:00,2024-04-14 17:25:00,Third Party,Urban,vandalism,42.357654,-2.540742,Unknown,No,4,6145.12,Auto Castro - Madrid
CLM_00191,POL_03839,CUS_02951,VEH_03061,AGT_00159,2022-06-22 16:38:00,2022-07-24 14:38:00,Third Party,Suburban,fire damage,40.742852,-7.072887,No,No,1,3586.97,Chapa y Pintura Ortiz - Barcelona
CLM_00192,POL_09446,CUS_04847,VEH_01489,AGT_00051,2024-04-19 12:41:00,2024-05-24 18:41:00,Third Party,Rural,weather-related,41.695063,0.361955,No,No,2,8200.61,Chapa y Pintura Romero - Bilbao
CLM_00193,POL_01780,CUS_06697,VEH_03616,AGT_00111,2023-03-22 16:10:00,2023-04-19 05:10:00,Third Party,Urban,side impact,36.246815,0.847723,Yes,Unknown,4,2757.86,Mecánica Ortega - Barcelona
CLM_00195,POL_03211,CUS_06625,VEH_04100,AGT_00148,2025-05-27 12:28:00,2025-06-28 14:28:00,Third Party,Rural,falling object,38.168746,-6.065916,No,Unknown,6,1064.16,Mecánica Ramos - Las Palmas
CLM_00196,POL_03902,CUS_06982,VEH_08615,AGT_00151,2025-06-25 20:49:00,2025-07-22 21:49:00,Policy Holder,Urban,falling object,41.134558,-3.983036,No,Yes,2,1153.75,Auto Gil - Madrid
CLM_00197,POL_07252,CUS_04349,VEH_02347,AGT_00027,2024-03-15 04:57:00,2024-03-26 15:57:00,Policy Holder,Urban,multi-vehicle pileup,40.215942,0.867887,No,No,7,887.49,Carrocerías Martínez - Sevilla
CLM_00198,POL_09199,CUS_03070,VEH_06498,AGT_00018,2025-03-20 08:46:00,2025-04-02 00:46:00,Policy Holder,Urban,vandalism,36.541348,-4.796286,No,No,2,2774.62,Garage Ortiz - Las Palmas
CLM_00199,POL_02050,CUS_06766,VEH_03730,AGT_00059,2025-01-11 22:36:00,2025-02-11 00:36:00,Third Party,Suburban,mechanical failure,39.66986,-5.322306,Unknown,No,2,1827.78,Taller Delgado - Murcia
CLM_00200,POL_08127,CUS_04628,VEH_02700,AGT_00100,2024-04-16 10:50:00,2024-04-28 07:50:00,Policy Holder,Rural,pedestrian involved,40.840562,-0.347502,No,No,0,12852.94,Reparaciones Núñez - Coruña
CLM_00201,POL_01675,CUS_00614,VEH_00756,AGT_00053,2022-10-23 03:53:00,2022-10-29 02:53:00,Third Party,Highway,glass breakage,43.568298,-4.959961,No,No,1,2611.48,Auto Sánchez - Coruña
CLM_00202,POL_02545,CUS_02257,VEH_04090,AGT_00002,2022-04-26 13:50:00,2022-05-14 08:50:00,Policy Holder,Suburban,glass breakage,41.208417,-8.941667,Yes,Yes,2,4819.83,Garage Ortiz - Vitoria
CLM_00203,POL_01450,CUS_02905,VEH_02108,AGT_00052,2022-03-15 11:29:00,2022-04-19 07:29:00,Third Party,Urban,rollover,43.464482,-0.127017,Yes,No,7,369.23,Reparaciones Torres - Córdoba
CLM_00204,POL_04453,CUS_04668,VEH_02909,AGT_00009,2023-10-26 15:10:00,2023-12-09 17:10:00,Policy Holder,Highway,side impact,39.103081,-2.904555,No,No,1,2100.83,Carrocerías Castro - Murcia
CLM_00205,POL_02234,CUS_06827,VEH_03421,AGT_00065,2025-02-25 21:37:00,2025-03-17 23:37:00,Third Party,Urban,side impact,37.123111,-6.955832,Yes,No,2,631.44,Chapa y Pintura Vázquez - Hospitalet
CLM_00206,POL_04124,CUS_00869,VEH_04602,AGT_00142,2024-05-03 14:49:00,2024-05-29 04:49:00,Policy Holder,Suburban,falling object,41.093427,-0.950729,Yes,No,5,1179.37,Garage Ortiz - Vitoria
CLM_00208,POL_04617,CUS_00181,VEH_08160,AGT_00130,2022-12-08 00:34:00,2023-01-11 12:34:00,Policy Holder,Rural,parking damage,43.549307,2.608072,Yes,Unknown,3,5325.86,Chapa y Pintura Domínguez - Elche
CLM_00209,POL_03032,CUS_04431,VEH_03039,AGT_00174,2022-08-23 03:06:00,2022-09-08 05:06:00,Policy Holder,Highway,parking damage,36.733878,-5.145708,No,No,7,3739.67,Auto Gómez - Bilbao
CLM_00210,POL_09159,CUS_04293,VEH_01771,AGT_00037,2023-11-19 10:07:00,2023-11-20 22:07:00,Policy Holder,Rural,weather-related,39.212132,-5.632741,Unknown,No,5,8070.22,Chapa y Pintura López - Las Palmas
CLM_00211,POL_04894,CUS_06830,VEH_01734,AGT_00033,2024-02-06 01:05:00,2024-02-09 16:05:00,Third Party,Urban,single vehicle accident,41.714444,-5.971884,Yes,No,7,4195.01,Garage López - Málaga
CLM_00212,POL_02908,CUS_04880,VEH_08757,AGT_00044,2024-08-28 10:33:00,2024-10-02 05:33:00,Third Party,Suburban,theft attempt,39.064402,2.733112,No,No,1,1550.68,Taller Núñez - Elche
CLM_00213,POL_00598,CUS_06990,VEH_03639,AGT_00041,2022-09-13 14:36:00,2022-10-11 09:36:00,Third Party,Rural,theft attempt,37.333951,-3.080591,Unknown,No,2,1907.91,Garage Domínguez - Hospitalet
CLM_00217,POL_04316,CUS_04382,VEH_00604,AGT_00176,2025-06-25 03:00:00,2025-07-02 20:00:00,Third Party,Urban,multi-vehicle pileup,37.259253,0.998188,No,Yes,0,4623.44,Auto Ortiz - Bilbao
CLM_00219,POL_05894,CUS_01281,VEH_01824,AGT_00143,2023-04-04 20:55:00,2023-04-27 16:55:00,Third Party,Rural,theft attempt,38.073573,-6.95027,No,No,5,2167.47,Taller Reyes - Gijón
CLM_00220,POL_02846,CUS_03601,VEH_01062,AGT_00168,2024-01-24 15:08:00,2024-01-28 19:08:00,Policy Holder,Rural,glass breakage,38.332071,1.422096,No,Unknown,5,2749.2,Mecánica Jiménez - Málaga
CLM_00221,POL_07140,CUS_05708,VEH_00905,AGT_00107,2022-02-21 00:28:00,2022-03-12 07:28:00,Third Party,Suburban,multi-vehicle pileup,38.261373,1.476746,Yes,Yes,3,803.26,Chapa y Pintura Morales - Córdoba
CLM_00222,POL_06684,CUS_02466,VEH_00434,AGT_00115,2024-10-29 08:49:00,2024-11-13 05:49:00,Third Party,Urban,pedestrian involved,43.780533,-2.411225,No,No,4,2505.03,Auto Núñez - Elche
CLM_00223,POL_01101,CUS_03886,VEH_06557,AGT_00112,2023-01-30 04:04:00,2023-02-01 20:04:00,Policy Holder,Parking,rear-end collision,41.335531,-6.259511,Yes,Yes,4,1756.54,Auto Marín - Hospitalet
CLM_00224,POL_04325,CUS_02127,VEH_07680,AGT_00063,2024-07-22 16:25:00,2024-08-29 20:25:00,Policy Holder,Urban,hit and run,43.12843,2.65612,No,No,2,3760.13,Auto Domínguez - Bilbao
CLM_00225,POL_04595,CUS_04439,VEH_02817,AGT_00067,2023-08-30 11:56:00,2023-09-14 10:56:00,Policy Holder,Highway,pothole damage,37.11507,3.052161,Unknown,No,5,6102.07,Mecánica Iglesias - Barcelona
CLM_00226,POL_00320,CUS_05296,VEH_08015,AGT_00150,2023-09-05 12:10:00,2023-10-16 23:10:00,Policy Holder,Highway,hit and run,37.218539,-1.720298,No,No,6,6836.46,Reparaciones Rubio - Elche
CLM_00227,POL_00954,CUS_04039,VEH_04664,AGT_00038,2022-09-23 03:45:00,2022-10-20 20:45:00,Third Party,Highway,side impact,37.620252,0.643954,Yes,Yes,6,2816.78,Auto Gómez - Bilbao
CLM_00229,POL_06237,CUS_00015,VEH_03693,AGT_00022,2023-01-27 07:08:00,2023-02-16 08:08:00,Third Party,Suburban,side impact,37.739178,-2.939361,Yes,No,5,1346.8,Reparaciones García - Granada
CLM_00230,POL_03924,CUS_01241,VEH_01436,AGT_00002,2024-10-18 04:42:00,2024-11-09 02:42:00,Policy Holder,Urban,falling object,36.247421,-3.190466,Yes,Yes,6,444.9,Taller Navarro - Murcia
CLM_00231,POL_00339,CUS_01642,VEH_05722,AGT_00018,2024-09-27 23:51:00,2024-10-10 17:51:00,Policy Holder,Parking,pothole damage,37.683869,-6.433035,No,No,5,1014.38,Taller Rivera - Valladolid
CLM_00232,POL_01481,CUS_02607,VEH_06947,AGT_00062,2023-11-24 16:54:00,2023-12-07 03:54:00,Policy Holder,Urban,theft attempt,41.739986,-9.20618,Unknown,No,1,2950.89,Carrocerías Domínguez - Elche
CLM_00233,POL_04889,CUS_05687,VEH_06632,AGT_00037,2022-08-24 08:42:00,2022-09-10 05:42:00,Third Party,Urban,fire damage,41.255146,-4.41301,No,Yes,7,169.04,Carrocerías Ruiz - Madrid
CLM_00234,POL_01323,CUS_04196,VEH_02052,AGT_00014,2025-07-03 11:56:00,2025-08-16 02:56:00,Third Party,Rural,multi-vehicle pileup,41.91154,-1.602946,No,No,3,3802.43,Taller Rodríguez - Málaga
CLM_00235,POL_05642,CUS_06166,VEH_05420,AGT_00063,2023-04-22 19:22:00,2023-05-16 17:22:00,Policy Holder,Highway,mechanical failure,37.675415,-0.682052,Unknown,No,3,1260.32,Garage Marín - Murcia
CLM_00236,POL_02573,CUS_02841,VEH_00447,AGT_00050,2022-12-21 05:38:00,2022-12-31 00:38:00,Third Party,Highway,pedestrian involved,41.575173,-1.817092,No,No,7,1564.08,Garage Rivera - Valladolid
CLM_00239,POL_03563,CUS_01176,VEH_04161,AGT_00022,2022-12-30 08:24:00,2023-02-05 20:24:00,Third Party,Rural,parking damage,41.383607,-6.935895,No,Unknown,5,369.32,Chapa y Pintura Pérez - Valladolid
CLM_00240,POL_02362,CUS_01942,VEH_00502,AGT_00178,2025-02-08 14:00:00,2025-02-14 05:00:00,Third Party,Suburban,theft attempt,41.254027,-5.742141,No,Unknown,3,2551.72,Carrocerías Gómez - Granada
CLM_00241,POL_00289,CUS_06881,VEH_02417,AGT_00017,2022-09-13 06:09:00,2022-10-04 00:09:00,Policy Holder,Highway,weather-related,39.48999,2.82402,No,Yes,3,655.22,Reparaciones Reyes - Córdoba
CLM_00244,POL_05123,CUS_04257,VEH_06307,AGT_00078,2025-08-27 08:18:00,2025-09-28 02:18:00,Third Party,Urban,mechanical failure,36.350868,0.601196,Yes,Yes,5,1967.62,Garage Rubio - Gijón
CLM_00245,POL_00174,CUS_01343,VEH_05266,AGT_00108,2025-01-25 22:46:00,2025-01-26 06:46:00,Third Party,Urban,weather-related,43.76976,-6.724864,Unknown,Yes,5,1447.41,Taller Navarro - Valladolid
CLM_00246,POL_08775,CUS_03752,VEH_00431,AGT_00106,2022-09-18 03:46:00,2022-10-23 09:46:00,Policy Holder,Suburban,multi-vehicle pileup,42.706759,2.117567,No,No,2,6674.59,Carrocerías Medina - Córdoba
CLM_00248,POL_02797,CUS_02374,VEH_00479,AGT_00103,2023-01-23 08:13:00,2023-02-28 13:13:00,Policy Holder,Rural,glass breakage,42.260847,-5.335954,Yes,No,7,10087.85,Mecánica Jiménez - Málaga
CLM_00249,POL_06207,CUS_03231,VEH_02869,AGT_00150,2022-08-30 13:46:00,2022-09-29 03:46:00,Policy Holder,Rural,rollover,38.696326,-1.326525,No,No,0,1743.2,Reparaciones Pérez - Sevilla
CLM_00252,POL_01912,CUS_01937,VEH_05486,AGT_00044,2023-01-02 17:04:00,2023-01-26 15:04:00,Third Party,Suburban,frontal collision,38.586674,-3.2847,No,No,0,1684.23,Taller Rivera - Alicante
CLM_00253,POL_06156,CUS_04427,VEH_06899,AGT_00163,2022-07-05 08:37:00,2022-08-10 19:37:00,Policy Holder,Urban,pothole damage,38.765371,-0.203991,No,Yes,7,7930.04,Carrocerías Ruiz - Madrid
CLM_00254,POL_08270,CUS_04732,VEH_04444,AGT_00064,2025-12-05 21:20:00,2025-12-17 09:20:00,Policy Holder,Rural,falling object,43.318611,-7.105771,No,Yes,3,7979.01,Carrocerías Castillo - Valencia
CLM_00255,POL_04257,CUS_05330,VEH_03590,AGT_00165,2023-11-06 08:27:00,2023-11-06 08:27:00,Third Party,Rural,mechanical failure,42.269398,-6.340339,No,No,2,4430.98,Taller Iglesias - Madrid
CLM_00257,POL_02858,CUS_02684,VEH_00702,AGT_00179,2024-06-18 13:44:00,2024-07-18 21:44:00,Policy Holder,Highway,hit and run,42.489362,-6.095081,No,Yes,2,1863.92,Reparaciones Suárez - Elche
CLM_00258,POL_00087,CUS_02197,VEH_00354,AGT_00049,2024-04-04 21:27:00,2024-04-08 07:27:00,Policy Holder,Parking,single vehicle accident,38.29028,-9.084528,No,Yes,3,5088.46,Taller Rivera - Alicante
CLM_00260,POL_04701,CUS_05807,VEH_08192,AGT_00050,2024-04-24 19:38:00,2024-04-25 15:38:00,Third Party,Highway,parking damage,41.42272,-0.477222,No,No,5,1818.45,Carrocerías Hernández - Hospitalet
CLM_00261,POL_04910,CUS_03295,VEH_01582,AGT_00150,2022-01-07 13:41:00,2022-01-12 05:41:00,Policy Holder,Highway,theft attempt,40.93575,-3.933541,No,Yes,7,1940.59,Mecánica Martínez - Valencia
CLM_00263,POL_03025,CUS_04589,VEH_00622,AGT_00039,2023-10-07 10:35:00,2023-11-04 20:35:00,Policy Holder,Urban,falling object,38.878155,-1.60562,No,Yes,6,2962.46,Taller Vázquez - Bilbao
CLM_00264,POL_05674,CUS_02220,VEH_00515,AGT_00033,2022-12-22 22:53:00,2023-01-01 12:53:00,Third Party,Parking,glass breakage,39.672497,-1.744479,No,No,1,941.58,Garage Domínguez - Granada
CLM_00265,POL_07115,CUS_04816,VEH_04011,AGT_00062,2023-07-25 16:30:00,2023-07-29 13:30:00,Third Party,Parking,bicycle involved,38.086009,-8.173667,No,No,7,3213.44,Carrocerías Marín - Valencia
CLM_00266,POL_00903,CUS_03260,VEH_02259,AGT_00020,2024-01-17 00:56:00,2024-02-11 22:56:00,Policy Holder,Urban,pothole damage,38.814301,0.02625,Yes,No,7,257.73,Carrocerías Serrano - Coruña
CLM_00267,POL_09309,CUS_04525,VEH_05455,AGT_00045,2023-04-18 09:30:00,2023-04-21 04:30:00,Policy Holder,Parking,rollover,43.584263,0.036432,Yes,No,4,2090.61,Taller Rivera - Madrid
CLM_00269,POL_08486,CUS_01790,VEH_06218,AGT_00042,2024-06-06 19:54:00,2024-06-25 18:54:00,Third Party,Suburban,parking damage,40.578272,-6.089329,No,No,5,510.49,Carrocerías Medina - Elche
CLM_00270,POL_08934,CUS_01627,VEH_06428,AGT_00177,2024-12-16 04:07:00,2024-12-27 21:07:00,Policy Holder,Urban,frontal collision,43.010831,2.399417,Yes,Yes,7,5422.49,Auto Reyes - Bilbao
CLM_00271,POL_03368,CUS_03813,VEH_07576,AGT_00005,2024-05-29 04:42:00,2024-06-22 00:42:00,Policy Holder,Parking,fire damage,40.832423,2.642161,No,Unknown,2,6305.21,Garage Martínez - Coruña
CLM_00272,POL_08932,CUS_04539,VEH_07389,AGT_00057,2022-07-14 02:44:00,2022-08-04 09:44:00,Third Party,Rural,fire damage,39.383458,-7.934935,Yes,No,2,3244.39,Auto Ruiz - Zaragoza
CLM_00273,POL_04286,CUS_03340,VEH_05237,AGT_00055,2023-11-16 01:22:00,2023-11-16 04:22:00,Policy Holder,Highway,vandalism,36.084406,-1.424404,No,No,5,538.9,Auto Castro - Hospitalet
CLM_00274,POL_09096,CUS_01292,VEH_00569,AGT_00074,2022-03-30 09:28:00,2022-05-12 01:28:00,Policy Holder,Urban,bicycle involved,36.440811,1.146599,No,No,4,5242.31,Garage Gómez - Vigo
CLM_00275,POL_09151,CUS_05923,VEH_07812,AGT_00004,2025-12-14 17:30:00,2025-12-22 20:30:00,Policy Holder,Urban,theft attempt,43.711518,-0.182727,Yes,No,5,1353.4,Reparaciones Delgado - Barcelona
CLM_00277,POL_00603,CUS_00548,VEH_08277,AGT_00087,2024-11-12 04:41:00,2024-12-19 13:41:00,Third Party,Suburban,pothole damage,39.096425,-5.599684,No,No,5,2310.55,Taller González - Bilbao
CLM_00278,POL_08043,CUS_03755,VEH_07032,AGT_00105,2023-05-14 05:30:00,2023-06-22 13:30:00,Policy Holder,Urban,flooding damage,38.361881,-3.16151,Yes,Yes,2,1021.1,Garage Ruiz - Murcia
CLM_00279,POL_03840,CUS_07022,VEH_05026,AGT_00073,2025-07-16 17:47:00,2025-08-21 09:47:00,Third Party,Urban,bicycle involved,40.739964,-3.799445,No,No,7,6235.38,Mecánica López - Granada
CLM_00280,POL_08102,CUS_01900,VEH_08613,AGT_00022,2023-07-30 21:37:00,2023-09-06 14:37:00,Policy Holder,Urban,multi-vehicle pileup,37.702721,-3.813548,No,No,7,636.56,Auto Jiménez - Alicante
CLM_00281,POL_09263,CUS_01136,VEH_07518,AGT_00105,2025-01-23 18:55:00,2025-02-13 22:55:00,Policy Holder,Highway,rollover,41.65386,0.814511,No,No,2,1077.93,Reparaciones García - Granada
CLM_00282,POL_05762,CUS_03978,VEH_02909,AGT_00102,2025-10-05 19:28:00,2025-10-12 05:28:00,Policy Holder,Urban,bicycle involved,36.567709,-7.261364,No,No,2,3257.62,Auto Castro - Hospitalet
CLM_00283,POL_05053,CUS_05485,VEH_02716,AGT_00125,2023-11-10 15:24:00,2023-11-19 22:24:00,Policy Holder,Highway,pothole damage,38.002249,-2.166896,No,Yes,5,810.93,Chapa y Pintura Domínguez - Coruña
CLM_00285,POL_05580,CUS_00905,VEH_07721,AGT_00112,2025-03-24 07:54:00,2025-03-24 09:54:00,Policy Holder,Suburban,hit and run,36.014866,-2.071513,No,No,2,1528.16,Carrocerías Castro - Bilbao
CLM_00286,POL_01494,CUS_03176,VEH_04936,AGT_00115,2023-01-04 15:06:00,2023-01-26 01:06:00,Policy Holder,Highway,flooding damage,38.512823,-1.170352,No,No,7,14718.64,Auto Gómez - Sevilla
CLM_00287,POL_00160,CUS_03076,VEH_04727,AGT_00042,2024-08-21 16:03:00,2024-09-05 02:03:00,Policy Holder,Rural,hit and run,38.474746,-1.461233,No,No,2,971.76,Taller Iglesias - Madrid
CLM_00288,POL_06099,CUS_05195,VEH_03873,AGT_00039,2022-03-29 00:28:00,2022-04-15 11:28:00,Third Party,Urban,glass breakage,40.090329,-5.323607,No,Yes,3,1462.95,Reparaciones Rubio - Murcia
CLM_00289,POL_03591,CUS_02852,VEH_06784,AGT_00057,2023-06-14 21:10:00,2023-07-24 14:10:00,Third Party,Rural,falling object,37.51965,0.281975,No,No,7,6036.52,Taller González - Valencia
CLM_00290,POL_06063,CUS_06734,VEH_02386,AGT_00024,2025-03-19 01:50:00,2025-04-30 23:50:00,Policy Holder,Urban,bicycle involved,37.093828,3.271718,No,No,7,2691.9,Garage Flores - Gijón
CLM_00291,POL_05362,CUS_07119,VEH_03948,AGT_00118,2023-09-18 21:06:00,2023-10-02 17:06:00,Third Party,Parking,glass breakage,38.492342,1.091822,No,No,2,1969.86,Garage Torres - Vigo
