vehicle_id,policy_id,license_plate,make,model,manufacture_year,vehicle_category,purchase_price_eur,color,odometer_km,driver_rating
VEH_00338,POL_00848,7684 LDK,Mazda,MX-5,2007,Utility,18145.81,Blanco,81687,2
VEH_00339,POL_03533,8365 WDT,Suzuki,Vitara,2014,Sedan,57903.8,Blanco,148105,3
VEH_00340,POL_03111,8290 DJD,Fiat,Tipo,2017,SUV,4824.53,Plata,257384,2
VEH_00341,POL_08369,4347 BBC,Jeep,Compass,2006,Utility,16293.01,Negro,165727,3
VEH_00342,POL_06581,7178 HLN,Citroën,C3 Aircross,2006,Utility,9983.22,Verde,104695,1
VEH_00343,POL_08965,3533 TDL,SEAT,Tarraco,2010,Sedan,15102.01,Gris,226241,3
VEH_00344,POL_08758,0308 ZVX,SEAT,Arona,2016,SUV,8647.94,Gris,139842,3
VEH_00345,POL_00077,2030 XVX,Skoda,Octavia,2021,Utility,6575.6,Marrón,13191,4
VEH_00346,POL_06835,4789 LFL,Lexus,ES,2010,SUV,11615.88,Blanco,141106,3
VEH_00347,POL_08214,7497 XND,Subaru,Outback,2017,Utility,35040.94,Plata,80325,2
VEH_00348,POL_04887,7861 KFK,Jeep,Compass,2023,Sedan,13307.47,Negro,30689,1
VEH_00349,POL_00261,2230 HPB,Fiat,Panda,2012,Sport,8940.75,Plata,266137,3
VEH_00350,POL_01682,9181 SMH,Hyundai,Tucson,2005,SUV,14602.95,Plata,67214,3
VEH_00351,POL_03549,1637 YTD,Suzuki,S-Cross,2009,Sedan,22323.17,Azul,263202,4
VEH_00354,POL_06781,1938 TBD,Volvo,XC90,2018,Sedan,16002.74,Verde,79834,1
VEH_00356,POL_00102,4423 RKR,Alfa Romeo,Tonale,2012,Sedan,15129.99,Rojo,139702,1
VEH_00357,POL_01587,2057 NSR,Peugeot,3008,2011,Sedan,13986.68,Rojo,44540,3
VEH_00358,POL_04862,3236 PNC,Mercedes-Benz,Clase E,2022,Sedan,20997.32,Gris,56389,2
VEH_00359,POL_06509,0748 GBW,BMW,X1,2006,Sedan,11584.95,Negro,239046,3
VEH_00360,POL_04697,1132 XMR,Mitsubishi,Outlander,2010,Sedan,25689.36,Negro,200816,2
VEH_00362,POL_02092,9984 TLR,Citroën,Berlingo,2008,SUV,18446.97,Rojo,716,1
VEH_00363,POL_03340,0534 GPR,Alfa Romeo,MiTo,2023,Sport,11117.31,Azul,117498,2
VEH_00366,POL_08592,1647 BBS,Volkswagen,Polo,2013,Utility,18476.37,Gris,41922,1
VEH_00367,POL_04585,7159 RHC,Chevrolet,Trax,2015,Utility,6179.86,Blanco,16854,2
VEH_00368,POL_03574,5583 FRL,Nissan,Micra,2012,Sport,9011.9,Blanco,140151,2
VEH_00370,POL_04864,8473 XTP,Mercedes-Benz,Clase E,2024,SUV,21537.88,Verde,52968,3
VEH_00371,POL_01477,0900 YZT,Volvo,S60,2008,Sedan,23337.72,Marrón,137404,3
VEH_00372,POL_00642,5557 KCB,Land Rover,Evoque,2018,Sedan,21904.46,Gris,92638,2
VEH_00373,POL_07607,4680 XBS,Renault,Megane,2007,Sedan,13514.46,Azul,35911,4
VEH_00375,POL_06438,7100 KTR,Mercedes-Benz,CLA,2021,Utility,6684.38,Blanco,159941,3
VEH_00376,POL_09314,7968 SRK,Volkswagen,Polo,2013,Utility,18026.88,Gris,238953,1
VEH_00377,POL_02337,2649 VHN,Lexus,ES,2007,Sport,4755.33,Gris,147071,3
VEH_00378,POL_04449,4794 WVR,Jaguar,XF,2013,Sedan,19043.87,Azul,113144,1
VEH_00380,POL_08289,9641 BCW,Land Rover,Evoque,2012,Utility,8743.24,Azul,229323,3
VEH_00381,POL_07126,9630 LMJ,Volkswagen,Polo,2024,Sport,24239.45,Marrón,150877,3
VEH_00382,POL_09420,6902 VLD,Land Rover,Discovery,2020,Sedan,46062.77,Rojo,118734,2
VEH_00383,POL_09408,5372 FRF,Suzuki,Swift,2023,Sedan,6430.3,Plata,234858,3
VEH_00384,POL_00594,7992 DWH,Nissan,Micra,2022,Utility,16290.63,Azul,76869,1
VEH_00385,POL_03348,3058 YTK,Volvo,XC40,2006,Sport,10579.49,Plata,4867,3
VEH_00386,POL_08209,9202 LYK,BMW,X1,2017,SUV,47126.05,Marrón,52932,1
VEH_00387,POL_06478,9366 BNB,BMW,Z4,2008,Van,50519.86,Blanco,180602,3
VEH_00391,POL_03090,3964 ZFY,Lexus,NX,2007,Utility,12246.83,Gris,23198,3
VEH_00392,POL_00761,5915 PJN,Land Rover,Discovery,2007,Sedan,49409.61,Azul,265481,4
VEH_00393,POL_05396,4603 RMZ,Alfa Romeo,Giulia,2018,Sport,25865.15,Beige,241675,2
VEH_00394,POL_00839,4809 LDL,Mazda,CX-3,2013,Sport,30466.69,Rojo,253901,2
VEH_00395,POL_06741,5841 SYK,Alfa Romeo,Giulia,2009,Sedan,6263.13,Plata,129954,1
VEH_00396,POL_02278,3196 VHB,Porsche,Taycan,2006,Sedan,19274.34,Gris,20368,3
VEH_00397,POL_00326,9049 JZZ,Citroën,Berlingo,2020,Sedan,11581.58,Azul,134795,1
VEH_00398,POL_01997,4856 DHS,BMW,Serie 5,2009,SUV,14772.97,Marrón,151550,1
VEH_00400,POL_04808,9971 BRG,Nissan,X-Trail,2006,Sport,10817.44,Blanco,266560,2
VEH_00401,POL_07201,6991 MBV,Kia,Stonic,2017,SUV,7307.73,Gris,51638,4
VEH_00402,POL_01431,7761 XZC,Land Rover,Discovery,2016,Sport,74488.12,Rojo,184342,2
VEH_00403,POL_06849,7257 SNY,Chevrolet,Spark,2008,SUV,52875.58,Plata,35367,1
VEH_00404,POL_05757,3266 YPW,Peugeot,2008,2014,SUV,49873.75,Negro,179707,3
VEH_00405,POL_06242,4878 ZCK,Honda,Accord,2008,SUV,19840.8,Blanco,10692,1
VEH_00406,POL_05380,3119 ZNJ,Opel,Mokka,2015,SUV,11366.79,Gris,25195,2
VEH_00407,POL_00520,9216 BBZ,Volvo,XC90,2009,Coupe,9328.62,Negro,229137,2
VEH_00408,POL_01918,7481 WBB,Suzuki,Vitara,2008,Utility,6124.45,Azul,132196,3
VEH_00409,POL_09314,9027 SPC,Jeep,Wrangler,2006,Sport,54383.18,Gris,131656,3
VEH_00411,POL_05847,7322 FHC,Toyota,Yaris,2006,Sport,34367.28,Negro,187995,2
VEH_00412,POL_02410,8013 CHZ,Alfa Romeo,Stelvio,2006,Utility,4561.38,Negro,191400,3
VEH_00413,POL_05895,7684 BCN,Nissan,Leaf,2024,Van,24855.43,Rojo,60189,3
VEH_00414,POL_07825,9459 KFR,Chevrolet,Malibu,2019,Sedan,39251.42,Negro,105751,1
VEH_00416,POL_06232,6061 NHT,Audi,A4,2019,Sport,22578.16,Rojo,245975,1
VEH_00417,POL_02233,3216 NCL,Hyundai,i20,2012,Coupe,5837.18,Plata,228728,1
VEH_00418,POL_07795,7146 HGW,Chevrolet,Trax,2015,Sport,21905.81,Blanco,29012,1
VEH_00419,POL_03350,7795 CMD,BMW,X3,2016,Sedan,9932.75,Negro,139874,3
VEH_00421,POL_02771,2331 MXP,Jeep,Cherokee,2005,SUV,45720.82,Naranja,105209,2
VEH_00422,POL_03705,3121 DNC,Volkswagen,Passat,2013,Sedan,38043.62,Plata,257447,2
VEH_00423,POL_00133,6109 TKP,Lexus,IS,2019,Sedan,12086.07,Blanco,196750,3
VEH_00424,POL_04179,9501 CNC,Hyundai,i30,2007,SUV,6945.66,Blanco,148806,2
VEH_00425,POL_00243,5828 FFY,Lexus,NX,2009,Sedan,12546.49,Blanco,26293,2
VEH_00426,POL_02176,5066 HFT,Nissan,Leaf,2013,SUV,13611.21,Gris,235525,1
VEH_00427,POL_03217,8763 TPK,Jaguar,XE,2018,Sedan,10487.13,Gris,240623,3
VEH_00428,POL_01936,3687 HDF,Subaru,Impreza,2006,Coupe,16468.7,Azul,178407,2
VEH_00429,POL_00021,3914 CDR,Mercedes-Benz,Clase C,2014,Sedan,28549.96,Negro,61502,3
VEH_00430,POL_09456,1950 LKD,Kia,Stonic,2009,Sedan,44251.14,Blanco,122154,2
VEH_00431,POL_06961,9334 PYC,Skoda,Octavia,2008,Sedan,11502.85,Verde,186348,2
VEH_00434,POL_00842,0154 VWV,Mazda,Mazda2,2022,Utility,52340.58,Gris,220928,2
VEH_00435,POL_00438,1988 MTX,Fiat,Punto,2019,Sedan,12449.02,Verde,79907,2
VEH_00436,POL_08905,0455 SJV,Jeep,Wrangler,2010,Utility,27980.94,Naranja,178548,1
VEH_00438,POL_07996,9563 SHL,Subaru,Legacy,2019,Utility,14352.72,Plata,247689,2
VEH_00441,POL_01305,8804 GXG,Lexus,IS,2007,Sedan,16015.49,Negro,97505,2
VEH_00442,POL_06297,4616 JWL,Opel,Mokka,2021,Van,49223.48,Gris,245338,2
VEH_00443,POL_01337,0575 KJJ,Hyundai,Kona,2010,Sport,13943.83,Azul,148778,3
VEH_00446,POL_07586,7592 SLV,Hyundai,Kona,2006,Sport,52986.53,Gris,80857,1
VEH_00447,POL_04529,3837 SFW,BMW,X3,2006,SUV,8787.08,Negro,215048,2
VEH_00448,POL_07344,8093 KCR,Kia,Sportage,2017,Sedan,10768.73,Plata,153020,1
VEH_00450,POL_07472,1565 XZH,Suzuki,Vitara,2014,Sport,18478.15,Beige,60431,1
VEH_00451,POL_02623,8598 RZM,Subaru,Forester,2007,Sport,55927.03,Blanco,2378,2
VEH_00452,POL_08062,7189 MLS,Alfa Romeo,Giulia,2007,SUV,13585.23,Gris,2927,4
VEH_00455,POL_03959,4806 BRG,Dacia,Jogger,2005,Sedan,6255.88,Beige,269532,2
VEH_00457,POL_02016,2316 PKK,Chevrolet,Equinox,2020,Van,22062.77,Negro,77404,3
VEH_00458,POL_08468,4411 MCM,Ford,EcoSport,2020,Sport,23166.42,Blanco,130708,3
VEH_00459,POL_03466,0339 STM,Subaru,Forester,2016,Sedan,27577.83,Azul,2609,3
VEH_00461,POL_09243,7539 TDW,Suzuki,Jimny,2013,Sedan,11458.75,Azul,124559,1
VEH_00462,POL_00474,0925 GTF,Honda,HR-V,2007,Coupe,86592.94,Beige,34618,1
VEH_00464,POL_08408,1095 TMX,Fiat,Tipo,2005,Utility,21461.85,Beige,153737,1
VEH_00466,POL_06938,2374 GDX,Volvo,XC40,2016,Sedan,43845.88,Gris,158361,3
VEH_00467,POL_06372,9142 WYG,Fiat,Punto,2011,Utility,77757.7,Azul,133349,1
VEH_00468,POL_04799,5991 HTP,Renault,Twingo,2023,Sport,25720.24,Gris,271514,1
VEH_00469,POL_01923,0718 GHP,Chevrolet,Malibu,2017,Sedan,47762.56,Plata,161683,2
VEH_00470,POL_02368,4415 XVM,Nissan,X-Trail,2024,Utility,8064.59,Verde,230990,4
VEH_00471,POL_08583,6512 SCP,Alfa Romeo,Giulia,2021,SUV,20572.25,Amarillo,264018,2
VEH_00472,POL_01379,5214 CPY,Honda,Accord,2018,Sedan,29896.07,Verde,220522,3
VEH_00473,POL_04849,3157 XHR,SEAT,Ateca,2018,SUV,34981.17,Plata,239230,2
VEH_00474,POL_00423,9513 VBF,Fiat,Tipo,2012,Sedan,6323.94,Plata,160972,3
VEH_00475,POL_01393,8362 CJG,Jeep,Cherokee,2005,SUV,29441.79,Amarillo,249605,2
VEH_00477,POL_02140,8306 VHM,Suzuki,Vitara,2014,SUV,9412.34,Negro,276731,2
VEH_00479,POL_03656,3632 TXC,Renault,Clio,2022,Coupe,10600.79,Beige,138277,2
VEH_00480,POL_09220,6279 PGH,Citroën,Berlingo,2016,Sedan,11792.49,Plata,254068,2
VEH_00481,POL_02832,2771 WJM,Land Rover,Velar,2008,Sedan,21317.01,Azul,61118,2
VEH_00482,POL_00436,4886 RFJ,Dacia,Jogger,2012,Sedan,22744.7,Plata,276198,2
VEH_00483,POL_03920,7130 FSM,Nissan,Juke,2008,Sedan,8928.46,Beige,221487,3
VEH_00486,POL_02621,8232 DPS,Jaguar,F-Pace,2022,Sedan,19139.24,Beige,53793,1
VEH_00487,POL_04366,5296 BKB,Audi,A6,2011,Sport,8616.37,Azul,208652,1
VEH_00488,POL_00885,0706 TVL,Audi,A6,2014,SUV,14452.83,Marrón,51616,3
VEH_00489,POL_00564,6734 JWY,Volkswagen,Golf,2021,Sedan,72898.97,Negro,239052,1
VEH_00490,POL_07431,2422 FTZ,Volkswagen,Tiguan,2012,Sport,10846.82,Plata,105893,2
VEH_00491,POL_06552,4896 XMX,Subaru,XV,2008,Coupe,10014.11,Plata,58180,2
VEH_00492,POL_02238,4426 WFC,Nissan,Juke,2019,Sport,29129.09,Blanco,168468,2
VEH_00493,POL_02143,3654 JHP,Alfa Romeo,Giulia,2006,Sedan,16047.34,Verde,58485,4
VEH_00495,POL_04777,7109 NHB,Nissan,Navara,2015,Sport,16116.32,Blanco,192012,3
VEH_00497,POL_03255,5003 RRK,Opel,Crossland,2015,Sport,4821.22,Negro,243107,2
VEH_00498,POL_05389,0673 WXT,Nissan,Leaf,2011,Van,63560.9,Gris,273647,2
VEH_00499,POL_08532,6182 WDK,Volkswagen,Golf,2009,Utility,10793.73,Negro,197205,3
VEH_00501,POL_05889,8376 XLN,Volvo,XC40,2014,SUV,41014.71,Blanco,19724,3
VEH_00502,POL_07390,1602 KRZ,Lexus,RX,2008,Sedan,19138.36,Negro,197728,1
VEH_00503,POL_02926,6421 SMN,Jeep,Compass,2009,SUV,31132.7,Beige,242846,4
VEH_00504,POL_05315,1694 GDS,Kia,Rio,2021,Utility,24115.64,Plata,15664,2
VEH_00505,POL_00130,8108 WGY,Honda,Accord,2024,Sedan,18185.89,Blanco,212329,1
VEH_00506,POL_07905,0437 CNC,Renault,Clio,2009,SUV,11036.96,Azul,276099,3
VEH_00507,POL_00032,6700 BDZ,Volvo,S60,2008,Utility,9407.74,Negro,238939,1
VEH_00508,POL_03296,3197 WXT,Chevrolet,Malibu,2009,Sedan,14569.54,Gris,264756,2
VEH_00509,POL_07809,7853 SWJ,Opel,Mokka,2019,Sedan,52091.51,Blanco,139039,2
VEH_00512,POL_02878,2962 NWC,Hyundai,Kona,2021,Coupe,18716.45,Gris,7819,2
VEH_00513,POL_08449,0273 FXF,Chevrolet,Spark,2019,Van,57037.65,Negro,160456,4
VEH_00514,POL_04009,2524 VDN,Audi,A6,2019,SUV,10812.33,Negro,136885,2
VEH_00515,POL_05780,2909 WYB,Citroën,C5 Aircross,2006,Sedan,28782.19,Amarillo,219200,3
VEH_00516,POL_08795,2935 RGN,Subaru,Legacy,2015,Sedan,31380.51,Blanco,5232,1
VEH_00517,POL_03702,9062 CGT,Jaguar,F-Pace,2015,Coupe,9573.71,Negro,138859,2
VEH_00518,POL_06654,0171 GWR,Subaru,Legacy,2022,SUV,23336.08,Rojo,206501,3
VEH_00519,POL_06895,9354 RSP,Porsche,Taycan,2019,SUV,4971.28,Rojo,100601,4
VEH_00520,POL_02253,7961 WRL,BMW,X3,2020,Utility,15374.36,Gris,87129,1
VEH_00521,POL_04762,5945 NLP,Jaguar,XE,2007,Sedan,9954.19,Blanco,163361,2
VEH_00523,POL_01177,2685 CXV,Subaru,Impreza,2007,Sedan,12517.37,Beige,53333,4
VEH_00524,POL_03959,3813 THY,Mercedes-Benz,GLA,2023,Van,53887.64,Rojo,233168,1
VEH_00525,POL_04978,6518 TJN,Chevrolet,Trax,2019,Utility,15989.07,Negro,216732,1
VEH_00526,POL_03823,0265 FNL,Porsche,Panamera,2010,SUV,24209.89,Blanco,204138,2
VEH_00527,POL_07412,6118 SFG,Nissan,Leaf,2024,Sport,23087.21,Plata,238459,3
VEH_00528,POL_08174,8393 RVG,Audi,A4,2023,Van,22751.27,Blanco,95825,2
VEH_00529,POL_09037,9198 ZSJ,Volvo,V60,2016,Van,55264.77,Plata,10973,1
VEH_00530,POL_02133,7757 CNG,Renault,Scenic,2014,Utility,19210.23,Beige,163130,4
VEH_00531,POL_06147,6900 BJZ,Suzuki,Swift,2022,Utility,21918.96,Azul,77624,3
VEH_00532,POL_00952,5661 HTF,Mazda,CX-3,2010,SUV,75057.17,Gris,129100,3
VEH_00534,POL_09035,4204 LXD,Subaru,Legacy,2009,Sedan,17180.1,Rojo,89992,3
VEH_00535,POL_06640,9010 PLT,Chevrolet,Cruze,2007,Van,20445.66,Azul,159857,4
VEH_00536,POL_01920,4429 YSZ,Jaguar,E-Pace,2006,Van,25665.76,Beige,101493,3
VEH_00537,POL_03511,5111 BNK,Opel,Crossland,2013,Sedan,28643.99,Gris,235804,2
VEH_00539,POL_09108,8246 DGX,Honda,Jazz,2010,Utility,12211.35,Azul,153282,2
VEH_00540,POL_08201,4137 VYD,Audi,A4,2022,Sport,46886.76,Beige,53714,3
VEH_00541,POL_01588,6453 TSG,Land Rover,Discovery,2021,SUV,6784.29,Gris,43552,2
VEH_00542,POL_01734,6008 VGD,Jaguar,XE,2017,SUV,9379.03,Gris,104525,1
VEH_00543,POL_06386,1553 XZF,BMW,X3,2013,Utility,17230.75,Beige,94146,2
VEH_00544,POL_00418,9829 GTC,Hyundai,i20,2015,Sport,14010.97,Gris,136627,3
VEH_00545,POL_05794,9805 KYV,Hyundai,Tucson,2016,SUV,28694.62,Plata,126747,1
VEH_00546,POL_00291,6172 PMN,Lexus,LC,2023,Utility,8792.88,Azul,199983,1
VEH_00548,POL_06288,2299 XSR,Land Rover,Evoque,2014,Sedan,22056.77,Rojo,74464,1
VEH_00549,POL_00906,4545 YGW,Ford,Focus,2012,Sedan,14884.81,Negro,216987,4
VEH_00550,POL_07242,4599 FYR,Dacia,Duster,2013,Sedan,8773.22,Gris,180119,1
VEH_00551,POL_03050,7644 WSR,Chevrolet,Cruze,2022,Coupe,9901.5,Amarillo,58318,3
VEH_00552,POL_08774,9392 HFT,Mitsubishi,L200,2009,Sport,16525.56,Beige,216304,2
VEH_00553,POL_04087,4885 HWH,Alfa Romeo,Stelvio,2022,Sedan,69676.95,Beige,245925,3
VEH_00554,POL_05523,1704 JSM,Lexus,IS,2009,Sedan,37396.68,Gris,247831,1
VEH_00555,POL_08353,7690 KBV,Volkswagen,Touareg,2024,Sedan,8709.79,Azul,20303,1
VEH_00556,POL_09296,7497 JGX,Honda,CR-V,2007,SUV,21538.24,Rojo,125063,1
VEH_00558,POL_00128,8711 CXJ,Ford,Focus,2020,Utility,23308.84,Naranja,223719,2
VEH_00559,POL_02483,9301 MTM,Jeep,Renegade,2016,SUV,37667.41,Amarillo,236333,2
VEH_00562,POL_07232,8774 MZH,Porsche,Macan,2020,SUV,16271.72,Negro,172373,2
VEH_00563,POL_03395,2976 YGR,Porsche,Taycan,2021,Sedan,41672.84,Blanco,55580,1
VEH_00564,POL_00110,5856 PFJ,Volvo,S60,2012,Sedan,15480.45,Verde,225753,2
VEH_00565,POL_07922,0760 JTK,Toyota,Prius,2013,Sedan,29064.35,Plata,134139,2
VEH_00566,POL_01780,0032 RKB,Nissan,X-Trail,2022,Sedan,21204.58,Gris,64621,3
VEH_00567,POL_02428,5258 JVB,Volvo,XC60,2010,Sedan,55121.75,Azul,176216,3
VEH_00568,POL_03788,4421 PHM,Dacia,Duster,2012,SUV,5789.57,Marrón,267275,2
VEH_00569,POL_05349,5627 LFP,Chevrolet,Malibu,2012,Van,22925.72,Negro,186992,1
VEH_00570,POL_04467,4583 LXN,Renault,Megane,2009,Utility,19018.15,Negro,273109,2
VEH_00571,POL_05991,4337 RZY,Fiat,500,2009,Utility,10857.35,Blanco,212049,2
VEH_00572,POL_04177,2063 YBK,Opel,Grandland,2006,Sedan,5574.31,Gris,126202,3
VEH_00573,POL_05434,9457 BDK,Renault,Scenic,2013,SUV,16108.2,Gris,274848,3
VEH_00574,POL_00079,7442 YKT,Mazda,CX-5,2022,Sport,24439.63,Gris,183143,2
VEH_00575,POL_00615,7581 FLP,Honda,HR-V,2012,Utility,21151.47,Plata,93022,3
VEH_00577,POL_07661,6567 JDY,Land Rover,Discovery,2008,Utility,14325.67,Blanco,104369,4
VEH_00578,POL_08550,2003 JNS,Fiat,500,2022,Sport,5315.23,Negro,245488,2
VEH_00579,POL_07956,2540 GCF,Mazda,CX-3,2012,Sedan,7344.35,Negro,143846,2
VEH_00580,POL_03761,4226 NFX,Land Rover,Velar,2008,Sedan,12374.49,Blanco,69939,2
VEH_00581,POL_07554,0975 YKC,Opel,Crossland,2011,SUV,19359.8,Gris,119873,2
VEH_00583,POL_05767,3858 GXK,Jeep,Wrangler,2005,Van,26976.67,Marrón,139114,3
VEH_00584,POL_08652,2829 HVL,Subaru,Forester,2011,Sport,96596.95,Rojo,189803,2
VEH_00585,POL_01493,5478 SST,Volkswagen,Golf,2010,Sedan,10568.9,Amarillo,234343,1
VEH_00586,POL_07958,6118 VHD,Mitsubishi,Outlander,2014,Sport,17912.18,Rojo,179274,4
VEH_00587,POL_04368,2173 TRZ,Nissan,Qashqai,2011,SUV,10252.59,Negro,44912,2
VEH_00589,POL_05973,3067 VMR,Hyundai,i20,2009,Sedan,17631.41,Blanco,250172,4
VEH_00590,POL_07905,8438 LST,Volkswagen,Golf,2014,Van,26851.14,Azul,60754,1
VEH_00591,POL_01595,3366 XKN,Suzuki,Jimny,2005,Sedan,19265.23,Blanco,273478,1
VEH_00592,POL_08314,5019 SHS,Mercedes-Benz,Clase C,2019,Sedan,28333.44,Gris,217139,3
VEH_00593,POL_04401,1331 PJC,Renault,Megane,2018,Van,47569.25,Negro,253008,2
VEH_00595,POL_02977,8189 LJV,Dacia,Sandero,2019,Sedan,9771.42,Verde,118250,2
VEH_00596,POL_07860,8467 LSK,Ford,Mondeo,2018,Sedan,14848.2,Negro,27099,2
VEH_00597,POL_06152,0306 FZL,Suzuki,Vitara,2020,Utility,25408.32,Blanco,6366,3
VEH_00598,POL_02204,6247 YBZ,Volvo,XC60,2012,SUV,28492.97,Negro,217426,2
VEH_00599,POL_00422,9338 LXZ,Hyundai,Ioniq,2022,Sedan,18173.7,Gris,134875,1
VEH_00600,POL_07926,6184 TLX,Citroën,Berlingo,2014,Sport,13452.0,Azul,147987,2
VEH_00601,POL_06022,9475 RPX,BMW,X3,2018,Sedan,70601.55,Blanco,116357,2
VEH_00603,POL_07326,8701 XSV,Peugeot,208,2009,SUV,12908.7,Azul,24138,1
VEH_00604,POL_06739,1789 GHM,Renault,Scenic,2007,Sport,5127.87,Gris,3396,2
VEH_00605,POL_09327,7862 LSF,Nissan,X-Trail,2014,SUV,8263.77,Plata,152784,3
VEH_00606,POL_00885,9379 ZFH,Skoda,Kodiaq,2005,Sedan,8789.44,Blanco,233497,3
VEH_00607,POL_05958,9627 CFV,Dacia,Sandero,2022,SUV,11687.31,Blanco,31870,2
VEH_00609,POL_01427,8672 WKK,Lexus,IS,2012,SUV,23895.49,Blanco,148228,1
VEH_00611,POL_01873,0042 YBS,Chevrolet,Spark,2011,Sport,21663.31,Azul,20206,3
VEH_00613,POL_08942,1286 SDC,Lexus,UX,2015,SUV,17576.92,Blanco,277269,3
VEH_00614,POL_03581,2972 LZN,Nissan,Micra,2017,Sedan,18131.64,Marrón,213415,2
VEH_00615,POL_01784,3709 CVF,Subaru,Outback,2014,SUV,4946.03,Negro,174503,2
VEH_00618,POL_08019,1992 YKC,Skoda,Kodiaq,2007,Sedan,14029.44,Plata,117550,2
VEH_00619,POL_07879,6563 PBP,Audi,A1,2005,Utility,17241.75,Plata,80225,1
VEH_00620,POL_08325,4466 WPC,Chevrolet,Equinox,2005,Utility,16067.65,Gris,56158,3
VEH_00621,POL_04268,3138 FTP,Alfa Romeo,Stelvio,2015,Sedan,35290.1,Rojo,11610,3
VEH_00622,POL_04705,9966 XVC,Fiat,Tipo,2006,SUV,10171.06,Blanco,139922,1
VEH_00623,POL_06208,9207 TKP,Citroën,C4,2022,Utility,41297.89,Plata,13289,2
VEH_00624,POL_05069,7555 MZT,Renault,Megane,2009,Sedan,44195.59,Negro,190404,3
VEH_00625,POL_02215,8480 PMR,Skoda,Kodiaq,2011,Sedan,22868.86,Azul,64260,3
VEH_00626,POL_08237,3602 DNB,Kia,Stonic,2008,Utility,17852.13,Gris,156221,1
VEH_00628,POL_07637,8683 WJZ,Porsche,Cayenne,2021,Van,31940.11,Verde,182295,1
VEH_00629,POL_03345,3277 PZT,Ford,Mustang,2024,Utility,33201.25,Negro,274016,1
VEH_00631,POL_02053,0676 KYH,BMW,X5,2013,Coupe,6925.06,Plata,65393,2
VEH_00632,POL_09336,5071 HYB,Kia,Ceed,2021,Sedan,14100.53,Verde,104646,2
VEH_00633,POL_02935,6376 BDL,Opel,Crossland,2011,Sedan,23330.02,Blanco,265946,2
VEH_00634,POL_06038,3118 GFP,Porsche,Cayenne,2021,Utility,19029.67,Azul,135539,2
VEH_00635,POL_07572,2357 NDS,Audi,Q5,2014,Sedan,22286.62,Negro,124963,2
VEH_00636,POL_05238,4636 JRW,Peugeot,508,2010,Utility,11654.37,Beige,124111,2
VEH_00637,POL_01686,5658 YKL,Land Rover,Range Rover,2021,Sedan,10232.06,Plata,268768,3
VEH_00638,POL_02029,1956 JDW,Chevrolet,Equinox,2006,Van,16431.22,Verde,224375,3
VEH_00639,POL_07007,1903 JWR,Suzuki,Ignis,2015,Sedan,30300.72,Rojo,145762,2
VEH_00640,POL_08849,6219 YXB,Audi,A6,2007,Van,47867.44,Negro,106777,3
VEH_00643,POL_03870,3446 BMH,Jeep,Grand Cherokee,2013,SUV,51659.0,Rojo,50520,2
VEH_00644,POL_09469,4409 KKC,Porsche,911,2022,SUV,8156.33,Rojo,184720,2
VEH_00645,POL_05097,9215 ZTT,Renault,Scenic,2022,Sedan,15580.82,Gris,194667,2
VEH_00647,POL_08662,8984 LGS,Hyundai,Ioniq,2019,Sedan,12925.99,Gris,70808,2
VEH_00648,POL_00156,2010 LCJ,Suzuki,Swift,2007,Sedan,57394.78,Blanco,68453,2
VEH_00649,POL_07450,4878 PBM,Land Rover,Discovery,2008,Utility,10148.94,Negro,244353,1
VEH_00650,POL_07158,8813 CSC,Ford,EcoSport,2020,SUV,26962.4,Azul,77488,2
VEH_00651,POL_00518,4051 DDB,Subaru,Impreza,2021,Sedan,12710.0,Rojo,134797,3
VEH_00653,POL_05328,2480 NLF,BMW,Serie 1,2022,Sport,19771.9,Negro,170494,1
VEH_00654,POL_05678,1043 RXH,Toyota,Corolla,2005,Sport,17355.65,Negro,89258,2
VEH_00655,POL_07042,9758 NNJ,Peugeot,208,2009,Utility,25517.63,Blanco,182406,3
VEH_00656,POL_03303,5432 DYP,Porsche,911,2021,Sedan,21387.71,Rojo,73666,1
VEH_00657,POL_03230,9973 XTP,Jaguar,XE,2008,Sedan,11149.8,Negro,194969,2
VEH_00658,POL_02650,9340 XBG,Renault,Captur,2021,Coupe,9238.17,Amarillo,225906,1
VEH_00659,POL_08503,8002 MKN,Nissan,Qashqai,2016,Sedan,22571.2,Negro,110844,2
VEH_00660,POL_08685,0655 HTT,Suzuki,Ignis,2017,Sedan,14011.75,Rojo,121750,2
VEH_00662,POL_08731,3278 ZCW,Honda,Accord,2012,Sedan,44596.74,Blanco,279166,2
VEH_00664,POL_03555,5475 TKF,Renault,Kadjar,2017,Coupe,12236.19,Gris,225725,3
VEH_00665,POL_01602,0841 HBH,Porsche,Cayenne,2022,SUV,15096.84,Plata,39458,1
VEH_00666,POL_06385,9827 RSS,Jeep,Compass,2014,Utility,22261.25,Beige,238569,1
VEH_00667,POL_07795,9397 PMM,Peugeot,5008,2006,Sedan,3982.62,Rojo,53313,2
VEH_00668,POL_06140,2450 LDP,Mercedes-Benz,Clase C,2007,SUV,25614.15,Gris,245347,2
VEH_00672,POL_04093,3272 BYL,Jaguar,E-Pace,2014,Utility,7000.1,Blanco,226892,2
VEH_00673,POL_08654,4963 GPF,Jaguar,XF,2005,Sedan,31336.75,Blanco,81053,3
