policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_05509,CUS_02482,Utility - All Perils,All Perils,400,581.03,2019-05-19,2020-05-18,none,4
POL_05527,CUS_00341,Sedan - Collision,Collision,500,1083.1,2023-06-29,2024-06-28,1,4
POL_05531,CUS_03763,Sport - Liability,Liability,400,613.51,2022-01-16,2023-01-16,none,5
POL_05535,CUS_06873,Sedan - All Perils,All Perils,400,1014.55,2022-08-09,2023-08-09,3,6
POL_05540,CUS_04202,Utility - Collision,Collision,500,740.91,2023-09-18,2024-09-17,none,2
POL_05545,CUS_03056,Sedan - Collision,Collision,500,545.24,2024-02-05,2025-02-04,1,1
POL_05546,CUS_03030,Sport - Collision,Collision,400,717.34,2025-01-03,2026-01-03,2,2
POL_05547,CUS_03330,Sedan - Liability,Liability,500,595.16,2020-10-31,2021-10-31,2,3
POL_05549,CUS_04720,Sport - Collision,Collision,400,692.08,2018-10-09,2019-10-09,1,1
POL_05551,CUS_06039,Sedan - Collision,Collision,500,880.69,2024-08-05,2025-08-05,3,6
POL_05562,CUS_01857,Sedan - Collision,Collision,700,620.12,2020-03-09,2021-03-09,none,3
POL_05563,CUS_01122,Sport - Collision,Collision,700,768.07,2023-07-04,2024-07-03,none,7
POL_05569,CUS_01495,Utility - Liability,Liability,300,775.46,2019-08-03,2020-08-02,1,5
POL_05575,CUS_06975,Sedan - Liability,Liability,500,683.52,2020-06-10,2021-06-10,none,7
POL_05578,CUS_02838,Utility - Collision,Collision,400,977.79,2022-06-04,2023-06-04,1,7
POL_05583,CUS_06402,Utility - Liability,Liability,300,376.14,2018-12-19,2019-12-19,1,5
POL_05585,CUS_02901,Utility - Collision,Collision,300,221.38,2020-08-14,2021-08-14,3,3
POL_05597,CUS_05991,Sedan - All Perils,All Perils,500,963.13,2022-04-02,2023-04-02,2,4
POL_05598,CUS_03354,Utility - All Perils,All Perils,400,632.67,2019-12-11,2020-12-10,none,4
POL_05602,CUS_04612,Sedan - Collision,Collision,500,1339.48,2019-02-15,2020-02-15,1,7
POL_05605,CUS_05565,Sedan - All Perils,All Perils,300,221.73,2024-08-07,2025-08-07,1,8
POL_05608,CUS_00146,Sedan - Collision,Collision,500,644.94,2025-04-17,2026-04-17,1,1
POL_05612,CUS_04571,Utility - All Perils,All Perils,300,243.19,2023-04-29,2024-04-28,2,2
POL_05620,CUS_02912,Sedan - Liability,Liability,400,846.89,2024-09-18,2025-09-18,none,8
POL_05639,CUS_05390,Utility - All Perils,All Perils,500,400.99,2024-09-05,2025-09-05,2,7
POL_05643,CUS_00364,Sedan - All Perils,All Perils,400,546.74,2024-03-07,2025-03-07,none,5
POL_05651,CUS_01863,Utility - All Perils,All Perils,500,1028.83,2020-02-03,2021-02-02,none,6
POL_05663,CUS_05177,Sedan - Collision,Collision,400,556.51,2021-11-22,2022-11-22,2,6
POL_05684,CUS_06731,Utility - Liability,Liability,400,996.32,2019-01-25,2020-01-25,none,5
POL_05686,CUS_00154,Sedan - Collision,Collision,400,338.33,2023-08-16,2024-08-15,none,4
POL_05698,CUS_06700,Sedan - Collision,Collision,500,635.77,2022-03-01,2023-03-01,3,1
POL_05704,CUS_04276,Utility - All Perils,All Perils,300,399.9,2023-08-11,2024-08-10,none,2
POL_05714,CUS_05947,Utility - Liability,Liability,700,499.58,2023-09-16,2024-09-15,none,8
POL_05716,CUS_03072,Sedan - All Perils,All Perils,500,1010.19,2023-06-21,2024-06-20,1,8
POL_05725,CUS_05256,Sport - All Perils,All Perils,400,549.75,2021-12-06,2022-12-06,2,5
POL_05730,CUS_06665,Utility - Collision,Collision,700,572.0,2024-02-23,2025-02-22,none,2
POL_05742,CUS_04261,Sedan - Collision,Collision,400,827.84,2025-01-18,2026-01-18,3,6
POL_05743,CUS_05358,Sedan - All Perils,All Perils,400,624.99,2019-02-04,2020-02-04,4,5
POL_05745,CUS_00357,Sport - Collision,Collision,300,707.85,2023-12-28,2024-12-27,2,1
POL_05746,CUS_01478,Sport - All Perils,All Perils,400,799.95,2023-05-19,2024-05-18,3,1
POL_05747,CUS_03602,Sedan - Collision,Collision,500,509.46,2021-11-30,2022-11-30,more than 4,7
POL_05749,CUS_00623,Sport - Collision,Collision,400,1111.14,2021-05-08,2022-05-08,none,7
POL_05751,CUS_00675,Sport - Liability,Liability,700,538.57,2023-08-17,2024-08-16,none,3
POL_05763,CUS_04007,Sport - All Perils,All Perils,400,566.19,2019-03-09,2020-03-08,1,2
POL_05781,CUS_03465,Sedan - All Perils,All Perils,300,756.53,2024-01-18,2025-01-17,none,8
POL_05783,CUS_01314,Sedan - All Perils,All Perils,300,572.89,2022-12-13,2023-12-13,none,4
POL_05785,CUS_03099,Sedan - Liability,Liability,300,1002.02,2020-12-06,2021-12-06,1,1
POL_05788,CUS_03236,Sedan - Collision,Collision,500,285.03,2023-08-23,2024-08-22,1,7
POL_05791,CUS_04344,Sedan - Collision,Collision,300,815.03,2019-11-30,2020-11-29,none,6
POL_05792,CUS_06196,Sport - Liability,Liability,400,874.7,2024-09-04,2025-09-04,2,7
POL_05797,CUS_06640,Utility - Liability,Liability,400,429.95,2024-08-09,2025-08-09,none,7
POL_05802,CUS_01603,Sport - All Perils,All Perils,400,375.27,2020-11-17,2021-11-17,2,7
POL_05803,CUS_00385,Sedan - Liability,Liability,300,504.53,2024-02-23,2025-02-22,none,6
POL_05805,CUS_05145,Utility - All Perils,All Perils,400,744.66,2024-05-03,2025-05-03,4,5
POL_05806,CUS_02502,Utility - All Perils,All Perils,300,537.83,2019-12-31,2020-12-30,2,6
POL_05808,CUS_02713,Utility - Collision,Collision,300,832.3,2020-04-16,2021-04-16,1,3
POL_05812,CUS_04429,Sport - Collision,Collision,300,841.14,2023-01-01,2024-01-01,none,2
POL_05819,CUS_05173,Utility - All Perils,All Perils,400,1930.97,2023-01-25,2024-01-25,none,4
POL_05825,CUS_05895,Sport - Collision,Collision,300,1370.19,2022-11-04,2023-11-04,none,3
POL_05827,CUS_01834,Sedan - Collision,Collision,300,499.99,2019-10-01,2020-09-30,none,1
POL_05828,CUS_05051,Sedan - Collision,Collision,500,448.0,2023-10-18,2024-10-17,1,8
POL_05833,CUS_05134,Sport - Liability,Liability,400,774.98,2022-08-17,2023-08-17,3,4
POL_05838,CUS_06611,Sport - Liability,Liability,400,307.62,2022-04-10,2023-04-10,2,6
POL_05841,CUS_05932,Sport - Collision,Collision,500,1423.99,2021-09-17,2022-09-17,none,2
POL_05848,CUS_06690,Utility - Collision,Collision,300,734.04,2022-12-15,2023-12-15,2,3
POL_05852,CUS_05348,Utility - Collision,Collision,300,1053.43,2022-05-18,2023-05-18,none,8
POL_05857,CUS_02048,Sedan - Collision,Collision,400,705.23,2019-10-19,2020-10-18,2,5
POL_05858,CUS_02931,Sport - Collision,Collision,500,613.36,2022-04-02,2023-04-02,none,5
POL_05860,CUS_00232,Sport - Collision,Collision,500,938.51,2020-04-16,2021-04-16,1,6
POL_05864,CUS_05800,Sport - Liability,Liability,700,304.42,2020-11-29,2021-11-29,1,3
POL_05867,CUS_00327,Sport - Liability,Liability,400,1592.96,2020-09-26,2021-09-26,none,2
POL_05876,CUS_04225,Sedan - All Perils,All Perils,700,306.41,2024-04-11,2025-04-11,3,4
POL_05885,CUS_06059,Utility - Collision,Collision,400,463.75,2019-04-24,2020-04-23,1,2
POL_05890,CUS_06019,Sport - Liability,Liability,700,792.02,2021-09-04,2022-09-04,4,6
POL_05898,CUS_00666,Sport - Liability,Liability,500,522.75,2020-10-22,2021-10-22,4,6
POL_05899,CUS_05104,Utility - Collision,Collision,300,1127.96,2021-03-23,2022-03-23,3,8
POL_05900,CUS_01636,Sport - Collision,Collision,500,566.17,2022-03-11,2023-03-11,1,5
POL_05903,CUS_03991,Sport - All Perils,All Perils,700,931.13,2019-01-17,2020-01-17,none,5
POL_05905,CUS_05182,Utility - All Perils,All Perils,700,636.49,2019-01-28,2020-01-28,none,3
POL_05915,CUS_03876,Sport - All Perils,All Perils,400,898.93,2019-12-23,2020-12-22,none,8
POL_05916,CUS_06736,Utility - Collision,Collision,400,1062.1,2022-06-09,2023-06-09,3,5
POL_05918,CUS_00797,Sedan - Collision,Collision,700,2442.89,2020-12-13,2021-12-13,none,6
POL_05925,CUS_01802,Sedan - All Perils,All Perils,500,1297.83,2022-01-23,2023-01-23,2,5
POL_05926,CUS_03812,Sedan - Collision,Collision,300,731.09,2020-10-30,2021-10-30,none,7
POL_05941,CUS_03531,Utility - All Perils,All Perils,400,466.39,2025-03-20,2026-03-20,3,8
POL_05947,CUS_00161,Sedan - All Perils,All Perils,300,514.35,2023-05-02,2024-05-01,3,5
POL_05951,CUS_01848,Sport - Liability,Liability,400,847.13,2021-12-15,2022-12-15,1,1
POL_05953,CUS_05980,Utility - Collision,Collision,700,924.57,2021-11-11,2022-11-11,2,1
POL_05955,CUS_00797,Sport - All Perils,All Perils,400,443.94,2020-08-04,2021-08-04,none,8
POL_05971,CUS_00659,Sedan - Collision,Collision,700,1173.45,2025-04-14,2026-04-14,1,4
POL_05988,CUS_05029,Utility - Liability,Liability,500,651.6,2018-11-05,2019-11-05,none,2
POL_05992,CUS_01806,Sport - Liability,Liability,400,759.56,2021-01-10,2022-01-10,none,4
POL_05995,CUS_06707,Sport - Collision,Collision,400,929.81,2024-06-15,2025-06-15,none,2
POL_05998,CUS_04929,Utility - Collision,Collision,400,778.58,2021-09-27,2022-09-27,3,3
POL_06000,CUS_05276,Utility - Liability,Liability,500,300.57,2024-04-11,2025-04-11,more than 4,5
POL_06005,CUS_06065,Sedan - Liability,Liability,500,305.37,2021-06-19,2022-06-19,4,5
POL_06008,CUS_04820,Sedan - Liability,Liability,400,555.26,2019-10-01,2020-09-30,more than 4,5
POL_06009,CUS_06731,Utility - All Perils,All Perils,400,1145.17,2019-02-01,2020-02-01,none,7
POL_06010,CUS_00379,Sedan - All Perils,All Perils,300,667.75,2019-03-08,2020-03-07,none,5
POL_06014,CUS_03369,Sedan - Liability,Liability,500,608.42,2019-03-15,2020-03-14,none,7
POL_06021,CUS_06434,Sport - Liability,Liability,700,618.36,2023-05-27,2024-05-26,more than 4,6
POL_06026,CUS_01696,Sport - All Perils,All Perils,400,751.5,2025-01-22,2026-01-22,none,4
POL_06036,CUS_03472,Utility - All Perils,All Perils,400,889.67,2021-12-13,2022-12-13,none,7
POL_06049,CUS_00822,Sedan - Liability,Liability,400,585.95,2024-03-31,2025-03-31,none,1
POL_06053,CUS_01529,Utility - Collision,Collision,400,730.22,2022-09-07,2023-09-07,3,3
POL_06062,CUS_00004,Sedan - All Perils,All Perils,500,255.65,2019-02-26,2020-02-26,2,1
POL_06067,CUS_00825,Sport - Liability,Liability,700,1088.19,2021-12-05,2022-12-05,none,2
POL_06068,CUS_01719,Utility - Liability,Liability,500,566.54,2023-02-14,2024-02-14,4,4
POL_06083,CUS_03577,Utility - Liability,Liability,300,620.84,2023-09-04,2024-09-03,none,4
POL_06084,CUS_04627,Utility - Liability,Liability,500,961.66,2024-08-28,2025-08-28,none,7
POL_06087,CUS_05323,Sport - Collision,Collision,500,1576.65,2020-01-23,2021-01-22,3,2
POL_06091,CUS_01673,Sedan - Collision,Collision,400,227.93,2021-03-14,2022-03-14,none,1
POL_06094,CUS_03056,Utility - Liability,Liability,500,562.44,2020-05-28,2021-05-28,1,8
POL_06095,CUS_04654,Sport - Collision,Collision,400,561.0,2021-04-16,2022-04-16,1,3
POL_06101,CUS_04212,Sedan - All Perils,All Perils,700,1191.13,2023-11-29,2024-11-28,2,8
POL_06102,CUS_01757,Sedan - Liability,Liability,500,1273.61,2021-08-12,2022-08-12,1,6
POL_06104,CUS_02039,Utility - Collision,Collision,700,526.11,2024-07-28,2025-07-28,none,4
POL_06105,CUS_00189,Sedan - All Perils,All Perils,500,983.57,2018-11-03,2019-11-03,more than 4,8
POL_06109,CUS_01930,Utility - Collision,Collision,400,305.58,2024-12-21,2025-12-21,none,6
POL_06111,CUS_04491,Sedan - Liability,Liability,500,408.69,2020-02-29,2021-02-28,3,1
POL_06114,CUS_00924,Sport - All Perils,All Perils,500,539.29,2018-10-12,2019-10-12,1,6
POL_06117,CUS_03191,Sport - Liability,Liability,500,526.77,2021-03-25,2022-03-25,3,6
POL_06119,CUS_05991,Sport - All Perils,All Perils,500,357.09,2019-08-27,2020-08-26,3,2
POL_06122,CUS_06844,Utility - Liability,Liability,700,204.25,2024-12-14,2025-12-14,2,8
POL_06137,CUS_02693,Sedan - Collision,Collision,500,320.6,2025-05-01,2026-05-01,none,1
POL_06142,CUS_01331,Utility - Collision,Collision,500,386.63,2024-04-13,2025-04-13,none,1
POL_06144,CUS_00774,Utility - Liability,Liability,300,678.57,2022-04-12,2023-04-12,2,3
POL_06151,CUS_06257,Sedan - All Perils,All Perils,500,580.64,2022-03-07,2023-03-07,1,6
POL_06154,CUS_04070,Utility - All Perils,All Perils,400,893.85,2021-03-29,2022-03-29,3,8
POL_06162,CUS_00980,Sport - Collision,Collision,400,653.9,2018-10-03,2019-10-03,2,3
POL_06163,CUS_04106,Sport - All Perils,All Perils,400,616.97,2019-02-05,2020-02-05,4,2
POL_06174,CUS_00569,Utility - Collision,Collision,500,961.9,2019-06-14,2020-06-13,4,2
POL_06176,CUS_00663,Sedan - Collision,Collision,400,723.34,2018-08-04,2019-08-04,none,8
POL_06177,CUS_03394,Sport - Liability,Liability,400,745.19,2019-05-06,2020-05-05,none,5
POL_06186,CUS_05580,Sport - All Perils,All Perils,500,629.11,2021-01-12,2022-01-12,1,8
POL_06187,CUS_01218,Utility - Liability,Liability,400,1528.32,2018-09-10,2019-09-10,none,5
POL_06189,CUS_02391,Sedan - Collision,Collision,400,254.84,2023-08-23,2024-08-22,none,7
POL_06196,CUS_05083,Sedan - All Perils,All Perils,400,2062.76,2023-05-21,2024-05-20,1,2
POL_06203,CUS_05949,Sedan - Collision,Collision,300,1115.15,2022-08-10,2023-08-10,none,4
POL_06204,CUS_00971,Sport - Liability,Liability,500,287.7,2022-03-06,2023-03-06,none,2
POL_06211,CUS_00385,Utility - Collision,Collision,400,801.21,2020-09-04,2021-09-04,none,8
POL_06217,CUS_02756,Sedan - Collision,Collision,400,655.91,2019-06-08,2020-06-07,none,8
POL_06218,CUS_05052,Utility - All Perils,All Perils,300,1107.16,2023-11-21,2024-11-20,none,3
POL_06223,CUS_04893,Sedan - Liability,Liability,500,250.01,2024-08-22,2025-08-22,2,2
POL_06227,CUS_06664,Sport - Liability,Liability,300,445.09,2023-02-01,2024-02-01,1,8
POL_06228,CUS_00488,Utility - Collision,Collision,500,298.01,2020-12-26,2021-12-26,more than 4,2
POL_06234,CUS_02782,Utility - All Perils,All Perils,400,1008.14,2019-08-31,2020-08-30,3,6
POL_06240,CUS_04300,Utility - All Perils,All Perils,700,309.16,2023-12-19,2024-12-18,1,8
POL_06251,CUS_01082,Utility - All Perils,All Perils,300,806.77,2022-03-31,2023-03-31,1,5
POL_06270,CUS_01254,Utility - Liability,Liability,400,660.07,2019-12-25,2020-12-24,2,4
POL_06271,CUS_00242,Sport - All Perils,All Perils,700,1458.91,2020-12-16,2021-12-16,2,4
POL_06272,CUS_04946,Sedan - Liability,Liability,500,642.54,2023-10-18,2024-10-17,2,1
POL_06277,CUS_02733,Utility - Collision,Collision,300,217.65,2022-08-30,2023-08-30,2,3
POL_06278,CUS_01291,Sedan - Liability,Liability,500,1152.53,2019-05-10,2020-05-09,2,6
POL_06279,CUS_00499,Utility - All Perils,All Perils,500,455.62,2022-03-09,2023-03-09,none,5
POL_06283,CUS_06623,Sport - Liability,Liability,400,815.86,2025-04-21,2026-04-21,1,6
POL_06289,CUS_00362,Sedan - Liability,Liability,400,1081.18,2020-04-28,2021-04-28,none,7
POL_06290,CUS_06736,Utility - All Perils,All Perils,400,593.73,2022-01-19,2023-01-19,none,4
POL_06301,CUS_03701,Sport - Liability,Liability,500,710.03,2023-02-16,2024-02-16,2,4
POL_06335,CUS_05569,Sport - Collision,Collision,300,1369.83,2020-11-11,2021-11-11,1,4
POL_06336,CUS_02786,Utility - Collision,Collision,700,695.13,2022-11-03,2023-11-03,1,2
POL_06339,CUS_01605,Utility - Liability,Liability,400,846.87,2025-03-31,2026-03-31,none,6
POL_06347,CUS_01994,Sedan - All Perils,All Perils,700,579.58,2022-02-07,2023-02-07,4,1
POL_06352,CUS_05988,Sedan - Collision,Collision,500,804.38,2022-09-06,2023-09-06,4,1
POL_06353,CUS_02695,Sport - Collision,Collision,700,841.0,2021-10-30,2022-10-30,2,3
POL_06354,CUS_03502,Sedan - All Perils,All Perils,300,1014.38,2019-09-24,2020-09-23,3,1
POL_06357,CUS_03283,Utility - Collision,Collision,500,1295.09,2020-02-07,2021-02-06,1,3
POL_06367,CUS_06690,Sport - Liability,Liability,400,313.77,2020-07-24,2021-07-24,1,1
POL_06370,CUS_04736,Sport - Liability,Liability,400,438.59,2022-06-04,2023-06-04,3,1
POL_06382,CUS_01819,Utility - All Perils,All Perils,400,634.83,2022-10-28,2023-10-28,none,8
POL_06398,CUS_06486,Utility - Collision,Collision,500,699.32,2019-02-18,2020-02-18,1,1
POL_06399,CUS_05005,Utility - All Perils,All Perils,300,506.54,2022-07-26,2023-07-26,none,8
POL_06402,CUS_04143,Sport - Liability,Liability,500,977.31,2023-09-01,2024-08-31,none,7
POL_06419,CUS_01955,Sport - Collision,Collision,500,600.41,2018-12-16,2019-12-16,none,5
POL_06422,CUS_04759,Sport - All Perils,All Perils,500,462.76,2022-12-30,2023-12-30,4,2
POL_06423,CUS_05536,Sedan - All Perils,All Perils,300,390.3,2019-08-30,2020-08-29,none,6
POL_06428,CUS_04185,Utility - Liability,Liability,700,349.75,2018-09-17,2019-09-17,none,1
POL_06431,CUS_02128,Sport - Collision,Collision,300,595.27,2021-10-23,2022-10-23,1,5
POL_06434,CUS_05989,Utility - Collision,Collision,500,830.92,2024-05-26,2025-05-26,2,4
POL_06441,CUS_00797,Sedan - All Perils,All Perils,700,876.88,2019-05-14,2020-05-13,4,4
POL_06443,CUS_03157,Utility - Liability,Liability,500,958.71,2023-05-10,2024-05-09,none,2
POL_06447,CUS_05390,Sedan - All Perils,All Perils,300,511.6,2021-12-03,2022-12-03,none,2
POL_06470,CUS_03743,Utility - Collision,Collision,500,1526.37,2022-07-02,2023-07-02,4,8
POL_06474,CUS_05248,Utility - Liability,Liability,400,702.56,2023-09-26,2024-09-25,4,4
POL_06476,CUS_02621,Sport - All Perils,All Perils,400,971.38,2022-12-17,2023-12-17,none,4
POL_06493,CUS_05811,Sport - All Perils,All Perils,300,699.96,2020-09-16,2021-09-16,more than 4,7
POL_06501,CUS_02729,Sport - Collision,Collision,700,907.43,2023-07-21,2024-07-20,3,7
POL_06503,CUS_06042,Sedan - All Perils,All Perils,500,864.64,2024-12-28,2025-12-28,1,5
POL_06507,CUS_06700,Utility - Liability,Liability,400,1089.61,2022-08-13,2023-08-13,4,5
POL_06513,CUS_00133,Sport - Collision,Collision,400,395.4,2021-07-24,2022-07-24,none,8
POL_06519,CUS_06457,Sport - All Perils,All Perils,400,460.97,2024-09-12,2025-09-12,2,1
POL_06522,CUS_03876,Sport - All Perils,All Perils,700,322.76,2022-03-13,2023-03-13,3,4
POL_06534,CUS_01218,Sport - Collision,Collision,500,2132.98,2022-04-13,2023-04-13,1,4
POL_06540,CUS_00918,Sedan - Liability,Liability,700,1359.58,2021-12-03,2022-12-03,2,7
POL_06556,CUS_06404,Sport - Liability,Liability,400,715.3,2021-07-02,2022-07-02,1,7
POL_06558,CUS_03300,Sedan - Collision,Collision,400,2068.44,2024-11-02,2025-11-02,1,6
POL_06565,CUS_01062,Utility - Liability,Liability,300,2068.65,2021-03-11,2022-03-11,none,8
POL_06567,CUS_01982,Sport - Collision,Collision,300,611.14,2022-06-20,2023-06-20,1,6
POL_06570,CUS_01722,Sedan - Collision,Collision,500,803.46,2019-03-26,2020-03-25,1,4
POL_06572,CUS_05334,Sedan - All Perils,All Perils,500,867.54,2022-05-15,2023-05-15,1,2
POL_06579,CUS_05311,Sport - All Perils,All Perils,700,335.79,2019-06-28,2020-06-27,2,1
POL_06580,CUS_03234,Sedan - Collision,Collision,300,823.0,2024-12-31,2025-12-31,2,4
POL_06592,CUS_05145,Sedan - All Perils,All Perils,500,875.67,2019-06-25,2020-06-24,3,1
POL_06596,CUS_03272,Utility - All Perils,All Perils,500,1336.21,2022-07-06,2023-07-06,2,4
POL_06598,CUS_03120,Utility - Liability,Liability,500,241.73,2022-10-30,2023-10-30,2,2
POL_06602,CUS_03735,Utility - Collision,Collision,300,397.15,2020-05-22,2021-05-22,none,3
POL_06605,CUS_02397,Sport - All Perils,All Perils,700,648.33,2020-10-30,2021-10-30,none,3
POL_06608,CUS_00320,Sport - All Perils,All Perils,500,829.85,2024-12-15,2025-12-15,none,1
POL_06619,CUS_04234,Sport - Collision,Collision,300,709.11,2023-01-30,2024-01-30,none,5
POL_06624,CUS_07141,Utility - Collision,Collision,300,373.29,2022-09-27,2023-09-27,2,1
POL_06637,CUS_06913,Utility - Liability,Liability,300,653.99,2024-12-23,2025-12-23,more than 4,2
POL_06642,CUS_02435,Utility - Liability,Liability,400,658.15,2024-05-02,2025-05-02,2,3
POL_06643,CUS_04566,Sport - Liability,Liability,400,974.21,2019-10-04,2020-10-03,1,1
POL_06645,CUS_05305,Utility - Collision,Collision,300,481.42,2020-07-08,2021-07-08,3,3
POL_06655,CUS_02933,Utility - Liability,Liability,700,542.45,2024-03-06,2025-03-06,none,8
POL_06656,CUS_03079,Utility - Liability,Liability,500,398.81,2021-03-22,2022-03-22,2,1
POL_06657,CUS_02151,Sedan - Collision,Collision,500,975.39,2020-05-19,2021-05-19,1,7
POL_06661,CUS_06305,Sedan - All Perils,All Perils,500,442.74,2021-05-02,2022-05-02,none,5
POL_06668,CUS_00197,Sport - Collision,Collision,400,536.42,2022-08-17,2023-08-17,1,8
POL_06669,CUS_06572,Sedan - Collision,Collision,500,692.78,2024-04-09,2025-04-09,4,4
POL_06676,CUS_05637,Sedan - All Perils,All Perils,300,516.99,2022-03-27,2023-03-27,1,8
POL_06680,CUS_05042,Sport - Liability,Liability,400,520.31,2024-04-02,2025-04-02,none,6
POL_06687,CUS_03743,Sedan - Collision,Collision,300,413.31,2022-12-27,2023-12-27,2,3
POL_06688,CUS_04033,Sport - All Perils,All Perils,400,655.82,2021-09-13,2022-09-13,none,2
POL_06689,CUS_04426,Sedan - All Perils,All Perils,700,1223.57,2024-12-14,2025-12-14,3,3
POL_06693,CUS_02838,Utility - Liability,Liability,300,536.59,2023-03-06,2024-03-05,1,2
POL_06696,CUS_04158,Sport - All Perils,All Perils,300,1411.84,2018-10-08,2019-10-08,4,1
POL_06711,CUS_04895,Sedan - Liability,Liability,500,901.2,2018-10-29,2019-10-29,none,8
POL_06720,CUS_02729,Sport - All Perils,All Perils,400,963.25,2018-08-18,2019-08-18,2,4
POL_06723,CUS_03140,Sport - Collision,Collision,500,739.78,2024-07-06,2025-07-06,2,3
POL_06724,CUS_02026,Sport - Liability,Liability,400,780.63,2022-02-01,2023-02-01,4,5
POL_06727,CUS_00197,Sedan - Liability,Liability,400,702.05,2023-10-05,2024-10-04,more than 4,6
POL_06729,CUS_05305,Sport - Liability,Liability,400,657.6,2020-07-20,2021-07-20,none,4
POL_06732,CUS_00016,Utility - Collision,Collision,500,574.55,2024-06-09,2025-06-09,none,5
POL_06735,CUS_03763,Sport - Liability,Liability,400,1059.58,2019-10-29,2020-10-28,3,3
POL_06743,CUS_06340,Sport - Liability,Liability,700,281.96,2022-03-14,2023-03-14,1,1
POL_06750,CUS_05127,Utility - Collision,Collision,300,558.22,2023-02-22,2024-02-22,none,8
POL_06751,CUS_03444,Sedan - Liability,Liability,300,1318.01,2020-12-03,2021-12-03,4,5
POL_06752,CUS_01810,Utility - Collision,Collision,400,458.06,2024-08-07,2025-08-07,1,3
POL_06759,CUS_06440,Sport - Collision,Collision,700,495.71,2023-03-26,2024-03-25,2,5
POL_06764,CUS_04642,Sedan - All Perils,All Perils,300,886.21,2021-08-10,2022-08-10,none,5
POL_06771,CUS_04499,Sedan - Collision,Collision,300,722.84,2021-06-08,2022-06-08,none,1
POL_06772,CUS_06039,Utility - Liability,Liability,400,1511.82,2023-05-02,2024-05-01,more than 4,8
POL_06773,CUS_00523,Sport - All Perils,All Perils,400,787.9,2024-06-14,2025-06-14,1,4
POL_06777,CUS_05986,Sport - Liability,Liability,400,1184.17,2025-04-01,2026-04-01,3,8
POL_06780,CUS_04973,Sport - Collision,Collision,500,934.64,2022-10-15,2023-10-15,2,8
POL_06792,CUS_04000,Sport - Collision,Collision,400,828.98,2024-10-20,2025-10-20,none,7
POL_06794,CUS_06756,Sedan - All Perils,All Perils,500,710.6,2020-06-28,2021-06-28,2,3
POL_06795,CUS_06019,Sedan - All Perils,All Perils,700,1473.05,2022-05-06,2023-05-06,3,6
POL_06796,CUS_03462,Sport - Liability,Liability,500,1087.38,2021-01-28,2022-01-28,1,7
POL_06798,CUS_06413,Sport - Collision,Collision,500,626.91,2023-01-01,2024-01-01,3,6
POL_06799,CUS_02747,Sport - Liability,Liability,400,563.05,2018-08-30,2019-08-30,1,8
POL_06803,CUS_07156,Utility - Liability,Liability,400,1121.15,2018-11-11,2019-11-11,none,8
POL_06805,CUS_00822,Utility - All Perils,All Perils,300,349.03,2023-10-02,2024-10-01,none,1
POL_06808,CUS_05791,Sport - All Perils,All Perils,300,262.25,2024-01-08,2025-01-07,4,5
POL_06811,CUS_04627,Sedan - Liability,Liability,400,997.63,2025-04-22,2026-04-22,3,7
POL_06819,CUS_05778,Sport - Collision,Collision,400,858.7,2023-09-14,2024-09-13,4,3
POL_06828,CUS_06294,Sedan - Liability,Liability,400,343.94,2021-05-09,2022-05-09,2,5
POL_06831,CUS_04426,Utility - Liability,Liability,300,911.81,2021-10-16,2022-10-16,none,6
POL_06843,CUS_03136,Utility - Collision,Collision,500,660.79,2019-08-21,2020-08-20,1,5
POL_06845,CUS_00830,Utility - Collision,Collision,500,467.84,2020-12-25,2021-12-25,1,2
POL_06851,CUS_05529,Sedan - Liability,Liability,300,792.02,2019-03-12,2020-03-11,none,1
POL_06855,CUS_04642,Utility - Liability,Liability,400,916.2,2024-01-30,2025-01-29,1,7
POL_06861,CUS_06910,Utility - Collision,Collision,300,442.63,2021-09-28,2022-09-28,4,5
POL_06864,CUS_07025,Sedan - Liability,Liability,300,564.82,2024-03-22,2025-03-22,none,2
POL_06873,CUS_06714,Utility - Collision,Collision,300,1322.92,2019-03-11,2020-03-10,2,3
POL_06878,CUS_00190,Sport - Liability,Liability,500,679.56,2022-04-21,2023-04-21,1,1
POL_06882,CUS_01753,Sedan - Liability,Liability,500,500.92,2024-01-26,2025-01-25,3,1
POL_06887,CUS_05308,Sport - Collision,Collision,700,1105.66,2021-12-06,2022-12-06,1,8
POL_06889,CUS_04846,Sedan - Collision,Collision,400,507.03,2025-02-21,2026-02-21,4,1
POL_06891,CUS_05443,Utility - Collision,Collision,400,693.69,2023-03-01,2024-02-29,3,5
POL_06893,CUS_04809,Sedan - All Perils,All Perils,400,684.17,2022-01-21,2023-01-21,none,1
POL_06894,CUS_03643,Utility - Liability,Liability,300,655.35,2020-01-07,2021-01-06,none,6
POL_06902,CUS_03219,Utility - All Perils,All Perils,500,457.34,2023-11-15,2024-11-14,1,7
POL_06903,CUS_04142,Sport - All Perils,All Perils,500,637.1,2022-08-19,2023-08-19,2,8
POL_06907,CUS_06739,Utility - All Perils,All Perils,700,1266.42,2020-09-22,2021-09-22,none,3
POL_06910,CUS_03602,Sedan - Liability,Liability,500,267.84,2020-11-05,2021-11-05,none,4
